_id,l_ID,r_ID,l_title,r_title,_sim_score
4196,b87450,a2855,I Believe,I Believe,1.0
4197,b322985,a2855,I Believe,I Believe,1.0
4198,b233902,a2855,I Believe,I Believe,1.0
4199,b172464,a2855,I Believe,I Believe,1.0
4200,b17816,a2855,I Believe,I Believe,1.0
4201,b266733,a2855,I Believe,I Believe,1.0
4202,b329199,a2855,I Believe,I Believe,1.0
4203,b176657,a2855,I Believe,I Believe,1.0
4204,b263704,a2855,I Believe,I Believe,1.0
4205,b96797,a2855,I Believe,I Believe,1.0
4206,b28422,a2855,I Believe,I Believe,1.0
4207,b200234,a2855,I Believe,I Believe,1.0
4208,b73262,a2855,I Believe,I Believe,1.0
4209,b47669,a2855,I Believe,I Believe,1.0
4210,b65087,a2855,I Believe,I Believe,1.0
4211,b78410,a2855,I Believe,I Believe,1.0
4212,b174682,a2855,I Believe,I Believe,1.0
4213,b241255,a2855,I Believe,I Believe,1.0
4214,b193182,a2855,I Believe,I Believe,1.0
4215,b257707,a2855,I Believe,I Believe,1.0
4216,b250547,a2855,I Believe,I Believe,1.0
4217,b281376,a2855,I Believe,I Believe,1.0
4218,b118469,a2855,I Believe,I Believe,1.0
4219,b153333,a2855,I Believe,I Believe,1.0
4220,b265983,a2855,I Believe,I Believe,1.0
4221,b289583,a2855,I Believe,I Believe,1.0
4222,b208713,a2855,I Believe,I Believe,1.0
4223,b181077,a2855,I Believe,I Believe,1.0
4224,b157545,a2855,I Believe,I Believe,1.0
4225,b152427,a2855,I Believe,I Believe,1.0
4226,b292738,a2855,I Believe,I Believe,1.0
4227,b329678,a2855,I Believe,I Believe,1.0
4228,b276474,a2855,I Believe,I Believe,1.0
4229,b69618,a2855,I Believe,I Believe,1.0
4230,b86309,a2865,Game Over,Game Over,1.0
4231,b107069,a2865,Game Over,Game Over,1.0
4232,b340807,a2865,Game Over,Game Over,1.0
4233,b342925,a2865,Game Over,Game Over,1.0
4234,b224156,a2865,Game Over,Game Over,1.0
4235,b85281,a2865,Game Over,Game Over,1.0
4236,b107815,a2865,Game Over,Game Over,1.0
4237,b50702,a2865,Game Over,Game Over,1.0
4238,b273361,a2865,Game Over,Game Over,1.0
4239,b81796,a2865,Game Over,Game Over,1.0
4240,b334742,a2870,Stop!,Stop!,1.0
4241,b306222,a2870,Stop! Stop! Stop!,Stop!,0.7
4242,b49085,a2870,Stop!,Stop!,1.0
4243,b36094,a2870,Stop!,Stop!,1.0
4244,b94752,a2892,Salvation,Salvation,1.0
4245,b2081,a2892,Salvation,Salvation,1.0
4246,b37428,a2892,Salvation,Salvation,1.0
4247,b242741,a2892,Salvation,Salvation,1.0
4248,b296007,a2892,Salvation,Salvation,1.0
4249,b248980,a2892,Salvation,Salvation,1.0
4250,b156313,a2892,Salvation,Salvation,1.0
4251,b139128,a2892,Salvation,Salvation,1.0
4252,b340710,a2892,Salvation,Salvation,1.0
4253,b210678,a2892,Salvation,Salvation,1.0
4254,b62422,a2892,Salvation,Salvation,1.0
4255,b30474,a2892,Salvation,Salvation,1.0
4256,b206103,a2892,Salvation,Salvation,1.0
4257,b66842,a2892,Salvation,Salvation,1.0
4258,b138022,a2892,Salvation,Salvation,1.0
4259,b307577,a2892,Salvation,Salvation,1.0
4260,b146322,a2892,Salvation,Salvation,1.0
4261,b71577,a2892,Salvation,Salvation,1.0
4262,b277432,a2892,Salvation,Salvation,1.0
4263,b62429,a2892,Salvation,Salvation,1.0
4264,b286763,a2893,When Youre Gone,When You're Gone,0.75
4265,b38109,a2893,When Youre Gone,When You're Gone,0.75
4266,b112306,a2893,When Youre Gone,When You're Gone,0.75
4267,b172337,a2896,Hollywood,Hollywood,1.0
4268,b91171,a2896,Hollywood,Hollywood,1.0
4269,b134182,a2896,Hollywood,Hollywood,1.0
4270,b58514,a2896,Hollywood,Hollywood,1.0
4271,b146584,a2896,Hollywood,Hollywood,1.0
4272,b98162,a2896,Hollywood,Hollywood,1.0
4273,b216313,a2896,Hollywood,Hollywood,1.0
4274,b240901,a2896,Hollywood,Hollywood,1.0
4275,b51484,a2896,Hollywood,Hollywood,1.0
4276,b281141,a2896,Hollywood,Hollywood,1.0
4277,b175514,a2896,Hollywood,Hollywood,1.0
4278,b9770,a2896,Hollywood,Hollywood,1.0
4279,b75317,a2896,Hollywood,Hollywood,1.0
4280,b132731,a2896,Hollywood,Hollywood,1.0
4281,b199463,a2896,Hollywood,Hollywood,1.0
4282,b3832,a2896,Hollywood,Hollywood,1.0
4283,b292154,a2896,Hollywood,Hollywood,1.0
4284,b138153,a2896,Hollywood,Hollywood,1.0
4285,b116724,a2896,Hollywood,Hollywood,1.0
4286,b344244,a2897,Promises Promises,Promises,0.7692307692307693
4287,b95285,a2897,Promises,Promises,1.0
4288,b244844,a2897,Promises,Promises,1.0
4289,b259187,a2897,Promises,Promises,1.0
4290,b102626,a2897,Promises,Promises,1.0
4291,b336935,a2897,Promises Promises,Promises,0.7692307692307693
4292,b305417,a2897,Promises,Promises,1.0
4293,b253204,a2897,Promises,Promises,1.0
4294,b256296,a2897,Proomises,Promises,0.75
4295,b197986,a2897,Promises,Promises,1.0
4296,b156024,a2897,Promises,Promises,1.0
4297,b7642,a2897,Promises,Promises,1.0
4298,b225771,a2897,Promises,Promises,1.0
4299,b120433,a2897,Promises,Promises,1.0
4300,b207297,a2897,Promises,Promises,1.0
4301,b87694,a2897,Promises_ Promises,Promises,0.7142857142857143
4302,b111260,a2897,Promises,Promises,1.0
4303,b304858,a2897,Promises,Promises,1.0
4304,b292594,a2897,Promises,Promises,1.0
4305,b148257,a2897,Promises,Promises,1.0
4306,b292657,a2897,Promises,Promises,1.0
4307,b130884,a2897,Promises,Promises,1.0
4308,b123722,a2897,Promises,Promises,1.0
4309,b123792,a2897,Promises,Promises,1.0
4310,b48031,a2897,Promises,Promises,1.0
4311,b300364,a2897,Promises_ Promises,Promises,0.7142857142857143
4312,b282792,a2897,Promises_ Promises,Promises,0.7142857142857143
4313,b263377,a2900,Runaways,Runaways,1.0
4314,b75633,a2900,Runaways,Runaways,1.0
4315,b307539,a2906,Peace of Mind,Peace of Mind,1.0
4316,b211625,a2906,Peace of Mind,Peace of Mind,1.0
4317,b27478,a2906,Peace of Mind,Peace of Mind,1.0
4318,b289717,a2906,Peace of Mind,Peace of Mind,1.0
4319,b82666,a2912,The Funeral,The Funeral,1.0
4320,b252297,a2912,The Funeral,The Funeral,1.0
4321,b137883,a2912,The Funeral,The Funeral,1.0
4322,b325106,a2912,The Funeral,The Funeral,1.0
4323,b101127,a2914,Georgia,Georgia,1.0
4324,b261455,a2914,Georgia,Georgia,1.0
4325,b23377,a2914,Georgia,Georgia,1.0
4326,b122113,a2924,Love,Love,1.0
4327,b239618,a2924,Love,Love,1.0
4328,b109443,a2924,Love,Love,1.0
4329,b193413,a2924,Love,Love,1.0
4330,b186503,a2924,Love,Love,1.0
4331,b214284,a2924,Love,Love,1.0
4332,b73487,a2924,Love,Love,1.0
4333,b137232,a2924,Love,Love,1.0
4334,b121347,a2924,Love,Love,1.0
4335,b264852,a2924,Love,Love,1.0
4336,b41749,a2924,Love,Love,1.0
4337,b58264,a2924,Love,Love,1.0
4338,b34714,a2924,Love,Love,1.0
4339,b318666,a2924,Love,Love,1.0
4340,b166307,a2924,Love,Love,1.0
4341,b173221,a2924,Love,Love,1.0
4342,b102568,a2924,Love,Love,1.0
4343,b231593,a2924,Love,Love,1.0
4344,b241324,a2924,Love,Love,1.0
4345,b253200,a2924,Love,Love,1.0
4346,b3122,a2924,Love,Love,1.0
4347,b251828,a2924,Love,Love,1.0
4348,b304277,a2924,Love,Love,1.0
4349,b287150,a2924,Love,Love,1.0
4350,b258233,a2924,Love,Love,1.0
4351,b322357,a2924,Love,Love,1.0
4352,b273498,a2924,Love,Love,1.0
4353,b230927,a2924,Love,Love,1.0
4354,b319680,a2924,Love,Love,1.0
4355,b72289,a2924,Love,Love,1.0
4356,b129865,a2924,Love,Love,1.0
4357,b275041,a2924,Love,Love,1.0
4358,b233813,a2924,Love,Love,1.0
4359,b283856,a2924,Love,Love,1.0
4360,b131539,a2924,Love,Love,1.0
4361,b211491,a2924,Love,Love,1.0
4362,b204082,a2924,Love,Love,1.0
4363,b171607,a2924,Love,Love,1.0
4364,b131416,a2924,Love,Love,1.0
4365,b168541,a2924,Love,Love,1.0
4366,b20475,a2924,Love,Love,1.0
4367,b292731,a2924,Love,Love,1.0
4368,b120161,a2924,Love,Love,1.0
4369,b308324,a2924,Love,Love,1.0
4370,b138728,a2924,Love,Love,1.0
4371,b24681,a2924,Love,Love,1.0
4372,b22635,a2924,Love,Love,1.0
4373,b139758,a2924,Love,Love,1.0
4374,b267887,a2924,Love,Love,1.0
4375,b323067,a2924,Love,Love,1.0
4376,b229914,a2924,Love,Love,1.0
4377,b167159,a2924,Love,Love,1.0
4378,b296234,a2924,Love,Love,1.0
4379,b215802,a2924,Love,Love,1.0
4380,b295251,a2924,Love,Love,1.0
4381,b243583,a2924,Love,Love,1.0
4382,b54856,a2945,Windows,Windows,1.0
4383,b172224,a2945,Windows,Windows,1.0
4384,b117484,a2945,Windows,Windows,1.0
4385,b33555,a2945,Windows,Windows,1.0
4386,b74037,a2945,Windows,Windows,1.0
4387,b164330,a2945,Windows,Windows,1.0
4388,b209239,a2949,This Feeling,This Feeling,1.0
4389,b309317,a2949,This Feeling,This Feeling,1.0
4390,b164259,a2949,This Feeling,This Feeling,1.0
4391,b174696,a2949,This Feeling,This Feeling,1.0
4392,b19431,a2949,This Feeling,This Feeling,1.0
4393,b162988,a2949,This Feeling,This Feeling,1.0
4394,b87861,a2949,This Feeling,This Feeling,1.0
4395,b201034,a2952,Kissing Gate,Kissing Gate,1.0
4396,b269010,a2955,Just Good Friends,Just Good Friends,1.0
4397,b56439,a2956,I Forgive You,I Forgive You,1.0
4398,b137572,a2964,Animal Instincts,Animal Instinct,0.75
4399,b54817,a2964,Animal Instinct,Animal Instinct,1.0
4400,b213059,a2965,Just My Imagination,Just My Imagination,1.0
4401,b205018,a2965,Just My Imagination,Just My Imagination,1.0
4402,b282110,a2965,Just My Imagination,Just My Imagination,1.0
4403,b283679,a2965,Just My Imagination,Just My Imagination,1.0
4404,b337145,a2965,Just My Imagination,Just My Imagination,1.0
4405,b51338,a2965,Just My Imagination,Just My Imagination,1.0
4406,b72031,a2965,Just My Imagination,Just My Imagination,1.0
4407,b195154,a2965,Just My Imagination,Just My Imagination,1.0
4408,b56817,a2965,Just My Imagination,Just My Imagination,1.0
4409,b278074,a2965,Just My Imagination,Just My Imagination,1.0
4410,b208731,a2965,Just My Imagination,Just My Imagination,1.0
4411,b25151,a2966,You and Me,You and Me,1.0
4412,b310015,a2966,You and Me,You and Me,1.0
4413,b52413,a2966,You and Me,You and Me,1.0
4414,b224471,a2966,You and Me,You and Me,1.0
4415,b91528,a2966,You and Me,You and Me,1.0
4416,b97697,a2966,You and Me,You and Me,1.0
4417,b32661,a2966,You and Me,You and Me,1.0
4418,b112007,a2967,Analyse,Analyse,1.0
4419,b172458,a2969,This Is The Day,This Is the Day,0.7
4420,b136338,a2969,This Is The Day,This Is the Day,0.7
4421,b280136,a2969,This is the Day,This Is the Day,0.7368421052631579
4422,b55741,a2969,This Is The Day,This Is the Day,0.7
4423,b158836,a2969,This Is The Day,This Is the Day,0.7
4424,b212181,a2969,This Is The Day,This Is the Day,0.7
4425,b65589,a3021,Listen,Listen,1.0
4426,b138816,a3021,Listen,Listen,1.0
4427,b272995,a3021,Listen,Listen,1.0
4428,b232038,a3021,Listen,Listen,1.0
4429,b74237,a3021,Listen,Listen,1.0
4430,b191141,a3021,Listen,Listen,1.0
4431,b324790,a3021,Listen,Listen,1.0
4432,b116419,a3021,Listen,Listen,1.0
4433,b49354,a3021,Listen,Listen,1.0
4434,b30480,a3021,Listen,Listen,1.0
4435,b33569,a3021,Listen,Listen,1.0
4436,b152720,a3021,Listen,Listen,1.0
4437,b156033,a3021,Listen,Listen,1.0
4438,b110993,a3021,Listen,Listen,1.0
4439,b341829,a3021,Listen,Listen,1.0
4440,b13744,a3021,Listen,Listen,1.0
4441,b66493,a3021,Listen,Listen,1.0
4442,b205259,a3021,Listen,Listen,1.0
4443,b177618,a3021,Listen,Listen,1.0
4444,b189399,a3021,Listen,Listen,1.0
4445,b32739,a3021,Listen,Listen,1.0
4446,b346451,a3021,Listen,Listen,1.0
4447,b183799,a3021,Listen,Listen,1.0
4448,b197837,a3032,Knock Knock,Knock Knock,1.0
4449,b218517,a3032,Knock Knock,Knock Knock,1.0
4450,b80254,a3032,Knock Knock,Knock Knock,1.0
4451,b30795,a3032,Knock Knock,Knock Knock,1.0
4452,b182756,a3032,Knock Knock,Knock Knock,1.0
4453,b217671,a3032,Knock,Knock Knock,0.7
4454,b339592,a3032,Knock Knock,Knock Knock,1.0
4455,b111323,a3032,Knock Knock,Knock Knock,1.0
4456,b81373,a3032,Knock Knock,Knock Knock,1.0
4457,b130900,a3032,Knock Knock,Knock Knock,1.0
4458,b327603,a3032,Knock Knock,Knock Knock,1.0
4459,b177210,a3040,Grass,Grass,1.0
4460,b49168,a3042,Fireworks,Fireworks,1.0
4461,b116315,a3042,Fireworks,Fireworks,1.0
4462,b209011,a3042,Fireworks,Fireworks,1.0
4463,b306358,a3042,Fireworks,Fireworks,1.0
4464,b72907,a3042,Fireworks,Fireworks,1.0
4465,b190187,a3042,Fireworks,Fireworks,1.0
4466,b10583,a3042,Fireworks,Fireworks,1.0
4467,b856,a3042,Fireworks,Fireworks,1.0
4468,b29534,a3042,Fireworks,Fireworks,1.0
4469,b61289,a3042,Fireworks,Fireworks,1.0
4470,b112539,a3044,Brother Sport,Brother Sport,1.0
4471,b138143,a3044,Brother Sport,Brother Sport,1.0
4472,b236290,a3056,Stars,Stars,1.0
4473,b252940,a3056,Stars,Stars,1.0
4474,b285202,a3056,Stars,Stars,1.0
4475,b164898,a3056,Stars,Stars,1.0
4476,b57917,a3056,Stars,Stars,1.0
4477,b170764,a3056,Stars,Stars,1.0
4478,b179829,a3056,Stars,Stars,1.0
4479,b194222,a3056,Stars,Stars,1.0
4480,b36018,a3056,Stars,Stars,1.0
4481,b252088,a3056,Stars,Stars,1.0
4482,b212156,a3056,Stars,Stars,1.0
4483,b113349,a3056,Stars,Stars,1.0
4484,b247505,a3056,Stars,Stars,1.0
4485,b50407,a3056,Stars,Stars,1.0
4486,b218363,a3056,Stars,Stars,1.0
4487,b279324,a3056,Stars,Stars,1.0
4488,b225057,a3056,Stars,Stars,1.0
4489,b159047,a3056,Stars,Stars,1.0
4490,b310650,a3056,Stars,Stars,1.0
4491,b185238,a3056,Stars,Stars,1.0
4492,b63959,a3056,Stars,Stars,1.0
4493,b198060,a3056,Stars,Stars,1.0
4494,b183803,a3056,Stars,Stars,1.0
4495,b255259,a3061,Cards,Cards,1.0
4496,b323719,a3064,Come Back Down,Come Back Down,1.0
4497,b293337,a3078,Winterglow,Winterglow,1.0
4498,b336362,a3078,Winterglow,Winterglow,1.0
4499,b306713,a3079,Almost Gone,Almost Gone,1.0
4500,b103911,a3115,Seven Wonders,Seven Wonders,1.0
4501,b61674,a3134,Christmastime Is Here,Christmas Time Is Here,0.7407407407407407
4502,b139555,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4503,b160098,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4504,b181098,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4505,b44583,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4506,b71108,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4507,b333453,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4508,b30533,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4509,b284638,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4510,b100854,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4511,b305736,a3134,Christmas Time is Here,Christmas Time Is Here,0.7777777777777778
4512,b252975,a3134,Christmas Time Is Here,Christmas Time Is Here,1.0
4513,b116491,a3136,My Sweet Lord,My Sweet Lord,1.0
4514,b41080,a3202,Kill Your Darlings,Kill Your Darlings,1.0
4515,b265276,a3204,What Is Life,What Is Life,1.0
4516,b273632,a3204,What Is Life,What Is Life,1.0
4517,b83982,a3207,Ding Dong,Ding Dong,1.0
4518,b137333,a3207,Ding Dong,Ding Dong,1.0
4519,b172200,a3207,Ding Dong,Ding Dong,1.0
4520,b341168,a3207,Ding Dong,Ding Dong,1.0
4521,b49268,a3207,Ding Deng Dong,Ding Dong,0.7857142857142857
4522,b140995,a3207,Ding Dong,Ding Dong,1.0
4523,b11016,a3207,Ding Dong,Ding Dong,1.0
4524,b194568,a3208,Dark Horse,Dark Horse,1.0
4525,b4193,a3208,Dark Horse,Dark Horse,1.0
4526,b137486,a3208,Dark Horse,Dark Horse,1.0
4527,b215650,a3208,Dark Horse,Dark Horse,1.0
4528,b17130,a3208,Dark Horse,Dark Horse,1.0
4529,b279980,a3208,Dark Horse,Dark Horse,1.0
4530,b64958,a3208,Dark Horse,Dark Horse,1.0
4531,b211760,a3209,This Song,This Song,1.0
4532,b301713,a3210,Crackerox Palace,Crackerbox Palace,0.7619047619047619
4533,b267903,a3230,Heroine,Heroine,1.0
4534,b290281,a3259,19,19,1.0
4535,b38030,a3259,19,19,1.0
4536,b254779,a3260,This Is Not America,This Is Not America,1.0
4537,b263712,a3260,This Is Not America,This Is Not America,1.0
4538,b112938,a3260,This Is Not America,This Is Not America,1.0
4539,b280780,a3269,Caramel,Caramel,1.0
4540,b167724,a3269,Caramel,Caramel,1.0
4541,b234390,a3269,Caramel,Caramel,1.0
4542,b107785,a3279,Too Proud,Too Proud,1.0
4543,b115948,a3280,Danger (Been So Long),Danger (Been So Long),1.0
4544,b244892,a3281,Okay,Okay,1.0
4545,b344792,a3281,Okay,Okay,1.0
4546,b108765,a3281,Okay,Okay,1.0
4547,b234592,a3281,Okay,Okay,1.0
4548,b57354,a3282,Something New,Something New,1.0
4549,b235577,a3282,Something New,Something New,1.0
4550,b127069,a3282,Something New,Something New,1.0
4551,b254524,a3282,Something New,Something New,1.0
4552,b85249,a3282,Something New,Something New,1.0
4553,b17676,a3282,Something New,Something New,1.0
4554,b19258,a3296,Halloween II,Halloween II,1.0
4555,b46258,a3300,Kool Thing,Kool Thing,1.0
4556,b101252,a3300,Kool Thing,Kool Thing,1.0
4557,b282949,a3315,Mandinka,Mandinka,1.0
4558,b242276,a3318,Nothing Compares 2 U,Nothing Compares 2 U,1.0
4559,b212082,a3318,Nothing Compares 2 U,Nothing Compares 2 U,1.0
4560,b290637,a3318,Nothing Compares 2 U,Nothing Compares 2 U,1.0
4561,b313324,a3318,Nothing Compares 2U,Nothing Compares 2 U,0.7916666666666666
4562,b303252,a3319,The Emperors New Clothes,The Emperor's New Clothes,0.8275862068965517
4563,b127476,a3357,Dont Waste My Time,Don't Waste My Time,0.782608695652174
4564,b134083,a3357,Dont Waste My Time,Don't Waste My Time,0.782608695652174
4565,b48657,a3357,Dont Waste My Time,Don't Waste My Time,0.782608695652174
4566,b47464,a3360,Papas Got A Brand New Pigag,Papa's Got A Brand New Pigbag,0.7142857142857143
4567,b28520,a3360,Papas Got A Brand New Pigag,Papa's Got A Brand New Pigbag,0.7142857142857143
4568,b163161,a3361,Rain Forest,Rain Forest,1.0
4569,b200062,a3362,The Wizard,The Wizard,1.0
4570,b199080,a3362,The Wizard,The Wizard,1.0
4571,b15938,a3362,The Wizard,The Wizard,1.0
4572,b295015,a3362,The Wizard,The Wizard,1.0
4573,b305125,a3362,The Wizard,The Wizard,1.0
4574,b44112,a3411,Conspiracy,Conspiracy,1.0
4575,b319084,a3411,Conspiracy,Conspiracy,1.0
4576,b326777,a3411,Conspiracy,Conspiracy,1.0
4577,b297648,a3411,Conspiracy,Conspiracy,1.0
4578,b130955,a3411,Conspiracy,Conspiracy,1.0
4579,b188342,a3411,Conspiracy,Conspiracy,1.0
4580,b193878,a3411,Conspiracy,Conspiracy,1.0
4581,b220445,a3429,Agenda Suicide,Agenda Suicide,1.0
4582,b214991,a3430,The Conductor,The Conductor,1.0
4583,b141928,a3434,Weird Science,Weird Science,1.0
4584,b270213,a3437,Pain,Pain,1.0
4585,b222982,a3437,Pain,Pain,1.0
4586,b243729,a3437,Pain,Pain,1.0
4587,b339653,a3437,Pain,Pain,1.0
4588,b20508,a3437,Pain,Pain,1.0
4589,b302749,a3437,Pain,Pain,1.0
4590,b15905,a3437,Pain,Pain,1.0
4591,b342699,a3437,Pain,Pain,1.0
4592,b63624,a3437,Pain,Pain,1.0
4593,b38450,a3437,Pain,Pain,1.0
4594,b242612,a3437,Pain,Pain,1.0
4595,b144057,a3437,Pain,Pain,1.0
4596,b198205,a3437,Pain,Pain,1.0
4597,b230211,a3437,Pain,Pain,1.0
4598,b140613,a3437,Pain,Pain,1.0
4599,b316106,a3437,Pain,Pain,1.0
4600,b82639,a3437,Pain,Pain,1.0
4601,b180049,a3437,Pain,Pain,1.0
4602,b194022,a3438,Out of Control,Out of Control,1.0
4603,b156773,a3438,Out of Control,Out of Control,1.0
4604,b185510,a3438,Out of Control,Out of Control,1.0
4605,b198259,a3438,Out of Control,Out of Control,1.0
4606,b166184,a3438,Out of Control,Out of Control,1.0
4607,b113509,a3439,Hey!,Hey!,1.0
4608,b147148,a3439,Hey!,Hey!,1.0
4609,b107182,a3439,Hey!,Hey!,1.0
4610,b94127,a3439,Hey!,Hey!,1.0
4611,b15027,a3439,Hey!,Hey!,1.0
4612,b80276,a3439,Hey!,Hey!,1.0
4613,b36213,a3439,Hey!,Hey!,1.0
4614,b140222,a3439,Hey!,Hey!,1.0
4615,b272605,a3449,Disappear,Disappearer,0.7142857142857143
4616,b235748,a3449,Disappear,Disappearer,0.7142857142857143
4617,b266963,a3449,Disappear,Disappearer,0.7142857142857143
4618,b135456,a3449,Disappear,Disappearer,0.7142857142857143
4619,b305444,a3449,Disappear,Disappearer,0.7142857142857143
4620,b189851,a3449,Disappear,Disappearer,0.7142857142857143
4621,b151229,a3449,Disappear,Disappearer,0.7142857142857143
4622,b77477,a3449,Disappear,Disappearer,0.7142857142857143
4623,b165417,a3450,100%,100%,1.0
4624,b252464,a3450,100%,100%,1.0
4625,b24972,a3450,100%,100%,1.0
4626,b125600,a3450,100%,100%,1.0
4627,b303880,a3451,Youth Against Fascism,Youth Against Fascism,1.0
4628,b318787,a3455,Bull In the Heather,Bull in the Heather,0.7391304347826086
4629,b286748,a3464,Silent Night,Silent Night,1.0
4630,b94237,a3464,Silent Night,Silent Night,1.0
4631,b81974,a3464,Silent Night,Silent Night,1.0
4632,b102559,a3464,Silent Nights,Silent Night,0.7058823529411765
4633,b118950,a3464,Silent Night,Silent Night,1.0
4634,b110810,a3464,Silent Night,Silent Night,1.0
4635,b86342,a3464,Silent Night,Silent Night,1.0
4636,b86410,a3464,Silent Night,Silent Night,1.0
4637,b184717,a3464,Silent Night,Silent Night,1.0
4638,b250359,a3464,Silent Night,Silent Night,1.0
4639,b115200,a3464,Silent Night,Silent Night,1.0
4640,b169691,a3464,Silent Night,Silent Night,1.0
4641,b36298,a3464,Silent Night,Silent Night,1.0
4642,b238329,a3464,Silent Night,Silent Night,1.0
4643,b300510,a3464,Silent Night,Silent Night,1.0
4644,b173537,a3464,Silent Night,Silent Night,1.0
4645,b25413,a3464,Silent Night,Silent Night,1.0
4646,b189424,a3464,Silent Night,Silent Night,1.0
4647,b320656,a3464,Silent Night,Silent Night,1.0
4648,b234649,a3464,Silent Night,Silent Night,1.0
4649,b259866,a3464,Silent Night,Silent Night,1.0
4650,b9448,a3464,Silent Night,Silent Night,1.0
4651,b304427,a3464,Silent Night,Silent Night,1.0
4652,b107925,a3464,Silent Night,Silent Night,1.0
4653,b75610,a3464,Silent Night,Silent Night,1.0
4654,b296878,a3464,Silent Night,Silent Night,1.0
4655,b218642,a3464,Silent Night,Silent Night,1.0
4656,b169515,a3464,Silent Night,Silent Night,1.0
4657,b181818,a3464,Silent Night,Silent Night,1.0
4658,b202300,a3464,Silent Night,Silent Night,1.0
4659,b31545,a3464,Silent Night,Silent Night,1.0
4660,b194143,a3464,Silent Night,Silent Night,1.0
4661,b140899,a3464,Silent Night,Silent Night,1.0
4662,b157294,a3464,Silent Night,Silent Night,1.0
4663,b124570,a3464,Silent Night,Silent Night,1.0
4664,b59071,a3464,Silent Night,Silent Night,1.0
4665,b284359,a3464,Silent Night,Silent Night,1.0
4666,b149286,a3464,Silent Night,Silent Night,1.0
4667,b79701,a3464,Silent Night,Silent Night,1.0
4668,b132964,a3464,Silent Night,Silent Night,1.0
4669,b124782,a3464,Silent Night,Silent Night,1.0
4670,b104304,a3464,Silent Night,Silent Night,1.0
4671,b83867,a3464,Silent Night,Silent Night,1.0
4672,b2050,a3464,Silent Night,Silent Night,1.0
4673,b26645,a3464,Silent Night,Silent Night,1.0
4674,b231490,a3464,Silent Night,Silent Night,1.0
4675,b47183,a3464,Silent Night,Silent Night,1.0
4676,b161893,a3464,Silent Night,Silent Night,1.0
4677,b141418,a3464,Silent Night,Silent Night,1.0
4678,b202903,a3464,Silent Night,Silent Night,1.0
4679,b219295,a3464,Silent Night,Silent Night,1.0
4680,b198940,a3464,Silent Night,Silent Night,1.0
4681,b272725,a3464,Silent Night,Silent Night,1.0
4682,b342425,a3464,Silent Night,Silent Night,1.0
