_id,l_ID,r_ID,l_title,l_artist,l_year,r_title,r_artist,r_year,_sim_score
9227,b182865,a7182,Let Go,Vega4,2006,Let It Go,Scatman John,1997,0.7272727272727273
9228,b232055,a7182,Let It Go,Better Luck Next Time,2008,Let It Go,Scatman John,1997,1.0
9229,b260740,a7182,Let It Go,BUTTER,1998,Let It Go,Scatman John,1997,1.0
9230,b246407,a7182,Let It Go,Ruff Loaderz,0,Let It Go,Scatman John,1997,1.0
9231,b41611,a7182,Let Go,Nemesis And Arrogance,0,Let It Go,Scatman John,1997,0.7272727272727273
9232,b161908,a7182,Let It Go,Ken Navarro,0,Let It Go,Scatman John,1997,1.0
9233,b76572,a7182,Let It Go,Pez,0,Let It Go,Scatman John,1997,1.0
9234,b72498,a7182,Let Go,Davenport,0,Let It Go,Scatman John,1997,0.7272727272727273
9235,b316562,a7182,Let It Go,Tom G,0,Let It Go,Scatman John,1997,1.0
9236,b279408,a7182,Let Go,Hype,2005,Let It Go,Scatman John,1997,0.7272727272727273
9237,b191345,a7182,Let It Go,Emmerson Nogueira,2008,Let It Go,Scatman John,1997,1.0
9238,b142194,a7182,Let It Go,Depswa,2003,Let It Go,Scatman John,1997,1.0
9239,b95121,a7182,Let It Go,Mayra Veronica,0,Let It Go,Scatman John,1997,1.0
9240,b33039,a7182,Let It Go,Kirk Franklin with toyMac & Sonny (of P.O.D.),0,Let It Go,Scatman John,1997,1.0
9241,b279484,a7182,Let It Go,Stoneridge,0,Let It Go,Scatman John,1997,1.0
9242,b189406,a7182,Let Go,Boys Like Girls,2007,Let It Go,Scatman John,1997,0.7272727272727273
9243,b171057,a7182,Let Go,Sick Of It All,1999,Let It Go,Scatman John,1997,0.7272727272727273
9244,b54380,a7182,Let It Go,Donavon Frankenreiter,2006,Let It Go,Scatman John,1997,1.0
9245,b326779,a7182,Let Go,Kosheen,2001,Let It Go,Scatman John,1997,0.7272727272727273
9246,b41495,a7182,Let Go,Ted Poley,2006,Let It Go,Scatman John,1997,0.7272727272727273
9247,b314564,a7182,Let It Go,The Sammies,0,Let It Go,Scatman John,1997,1.0
9248,b120063,a7182,Let Go,Ignacio Pe\xc3\x1a,0,Let It Go,Scatman John,1997,0.7272727272727273
9249,b290142,a7182,Let Go,Practically Single,0,Let It Go,Scatman John,1997,0.7272727272727273
9250,b329075,a7182,Let Go,The National Bank,2008,Let It Go,Scatman John,1997,0.7272727272727273
9251,b197540,a7182,Let It Go,G-Unit / Mavado,0,Let It Go,Scatman John,1997,1.0
9252,b343532,a7182,Let Go,Allison Moorer,2002,Let It Go,Scatman John,1997,0.7272727272727273
9253,b178097,a7182,Let Go,Kierra Sheard,2006,Let It Go,Scatman John,1997,0.7272727272727273
9254,b69168,a7182,Let It Go,Alastair Moock,2004,Let It Go,Scatman John,1997,1.0
9255,b343609,a7182,Let Go,Home Grown,1998,Let It Go,Scatman John,1997,0.7272727272727273
9256,b327605,a7182,Let It Go,State Radio,2009,Let It Go,Scatman John,1997,1.0
9257,b304720,a7182,Let Go,Adema,2003,Let It Go,Scatman John,1997,0.7272727272727273
9258,b235118,a7182,Let Go,Dan Black,2009,Let It Go,Scatman John,1997,0.7272727272727273
9259,b321137,a7182,Let Go,Sheila Walsh,0,Let It Go,Scatman John,1997,0.7272727272727273
9260,b327352,a7182,Let It Go,Freak Power,1996,Let It Go,Scatman John,1997,1.0
9261,b163556,a7182,Let It Go,Career Suicide,0,Let It Go,Scatman John,1997,1.0
9262,b210786,a7182,Let Go,From Good Homes,1995,Let It Go,Scatman John,1997,0.7272727272727273
9263,b36672,a7182,Let Go,The Postmarks,2007,Let It Go,Scatman John,1997,0.7272727272727273
9264,b165722,a7182,Let It Go,Blue Octoer,2006,Let It Go,Scatman John,1997,1.0
9265,b77662,a7182,Let It Go,Deviants of Reality,2004,Let It Go,Scatman John,1997,1.0
9266,b180092,a7182,Let Go,Windsor For The Dery,2008,Let It Go,Scatman John,1997,0.7272727272727273
9267,b308175,a7182,Let Go,Waking Ashland,2005,Let It Go,Scatman John,1997,0.7272727272727273
9268,b73678,a7182,Let It Go,Derrin Nauendorf,2005,Let It Go,Scatman John,1997,1.0
9269,b34683,a7184,Take Your Time,The Ropers,1997,Take Your Time,Scatman John,1999,1.0
9270,b165062,a7184,Take Your Time,Mothers Finest,2006,Take Your Time,Scatman John,1999,1.0
9271,b178041,a7184,Take Your Time,Jefferson Starship,1978,Take Your Time,Scatman John,1999,1.0
9272,b3134,a7184,Take Your Time,Ruin Steiner,2008,Take Your Time,Scatman John,1999,1.0
9273,b43397,a7184,Take Your Time,Buddy Holly,1958,Take Your Time,Scatman John,1999,1.0
9274,b43702,a7184,Take Your Time,Ruin Steiner,2008,Take Your Time,Scatman John,1999,1.0
9275,b232223,a7184,Take Your Time,Spectrum_ Captain Memphis,0,Take Your Time,Scatman John,1999,1.0
9276,b273419,a7184,Take Your Time,The Rurals,2001,Take Your Time,Scatman John,1999,1.0
9277,b159183,a7184,Take Your Time,Martha D Lewis,0,Take Your Time,Scatman John,1999,1.0
9278,b53192,a7184,Take Your Time,Spiritualized,1992,Take Your Time,Scatman John,1999,1.0
9279,b323281,a7184,Take Your Time,Simon Wee,2006,Take Your Time,Scatman John,1999,1.0
9280,b158787,a7186,Crush,King Midas,0,Crush,Paul van Dyk-Second Sun,2004,1.0
9281,b142442,a7186,Crush,DJ  Reset,0,Crush,Paul van Dyk-Second Sun,2004,1.0
9282,b256181,a7186,Crush,Faulous Disaster,0,Crush,Paul van Dyk-Second Sun,2004,1.0
9283,b331975,a7186,Crush,Kelly Sweet,2007,Crush,Paul van Dyk-Second Sun,2004,1.0
9284,b28912,a7186,Crush,Natalia Lesz,0,Crush,Paul van Dyk-Second Sun,2004,1.0
9285,b159540,a7186,Crush,Gavin DeGraw,2003,Crush,Paul van Dyk-Second Sun,2004,1.0
9286,b170893,a7186,Crush,Gavin DeGraw,2003,Crush,Paul van Dyk-Second Sun,2004,1.0
9287,b256453,a7186,Crush,Venke Knutson,2007,Crush,Paul van Dyk-Second Sun,2004,1.0
9288,b264697,a7186,Crush,Kidz Bop Kids,2009,Crush,Paul van Dyk-Second Sun,2004,1.0
9289,b2062,a7188,The Other Side,Annihilator,2010,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9290,b313432,a7188,The Other Side,IQ,1997,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9291,b24734,a7188,The Other Side,Super700,2009,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9292,b141471,a7188,The Other Side,IQ,1997,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9293,b219516,a7188,The Other Side,From First to Last,2008,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9294,b231663,a7188,The Other Side,Halfway to Gone,2004,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9295,b12532,a7188,The Other Side,Trae,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9296,b94612,a7188,The Other Side,Holophonics,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9297,b289412,a7188,The Other Side,David Arnold,1994,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9298,b156809,a7188,The Other Side,Sloan,2008,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9299,b234401,a7188,The Other Side,Richard Marx,2004,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9300,b191426,a7188,The Other Side,Jim Luxon,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9301,b37939,a7188,To The Other Side,Division  Of Laura Lee,2004,The Other Side,Paul van Dyk-Wayne Jackson,2005,0.75
9302,b183363,a7188,The Other Side,Afro Celts,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9303,b255061,a7188,The Other Side,From Zero,2001,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9304,b72872,a7188,The Other Side,Michal Uraniak,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9305,b308395,a7188,The Other Side,Tony Joe White,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9306,b337073,a7188,The Other Side,Frode Gjerstad Trio,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9307,b224611,a7188,The Other Side,Sirenia,2007,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9308,b130540,a7188,The Other Side,Kings X,2001,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9309,b257526,a7188,The Other Side,The Blues Band,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9310,b56959,a7188,The Other Side,Alastis,1997,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9311,b153356,a7188,The Other Side,Hudson Bell,0,The Other Side,Paul van Dyk-Wayne Jackson,2005,1.0
9312,b284741,a7189,White Lies,Rx Bandits,2009,White Lies,Paul van Dyk,2007,1.0
9313,b289198,a7201,Graffiti,Stadio,1992,Graffiti,GACKT,2011,1.0
9314,b205234,a7203,The Piano,Enigma,2003,The Piano,PJ Harvey,2007,1.0
9315,b325138,a7203,The Piano,Ladyug,0,The Piano,PJ Harvey,2007,1.0
9316,b14564,a7204,The Devil,The Rapture,2006,The Devil,PJ Harvey,2008,1.0
9317,b64242,a7204,The Devil,Eddie Kirkland,0,The Devil,PJ Harvey,2008,1.0
9318,b41851,a7204,The Devil,Tears For Fears,2004,The Devil,PJ Harvey,2008,1.0
9319,b212924,a7204,The Devil,PJ Harvey,2007,The Devil,PJ Harvey,2008,1.0
9320,b64652,a7208,The Wheel,Bill Blacks Como,1998,The Wheel,PJ Harvey,2016,1.0
9321,b161035,a7208,The Wheel,Giorgio Moroder / Harold Faltermeyer,1978,The Wheel,PJ Harvey,2016,1.0
9322,b329003,a7208,The Wheel,F.R. David,2007,The Wheel,PJ Harvey,2016,1.0
9323,b213375,a7208,The Wheel,Eerie Von,1999,The Wheel,PJ Harvey,2016,1.0
9324,b191207,a7208,The Wheel,Kirk Brandon,0,The Wheel,PJ Harvey,2016,1.0
9325,b57163,a7208,The Wheel,The Derailers,0,The Wheel,PJ Harvey,2016,1.0
9326,b183273,a7208,The Wheel,Flipper,0,The Wheel,PJ Harvey,2016,1.0
9327,b240136,a7221,Wow,Slowpho,2004,Wow,Kylie Minogue,2008,1.0
9328,b201360,a7221,Wow,Tommy Tee,0,Wow,Kylie Minogue,2008,1.0
9329,b96407,a7221,Wow,Gene Ammons Band,0,Wow,Kylie Minogue,2008,1.0
9330,b195915,a7221,Wow,Kohfie Konnect,0,Wow,Kylie Minogue,2008,1.0
9331,b22093,a7221,Wow,Kate Bush,1978,Wow,Kylie Minogue,2008,1.0
9332,b167642,a7221,Wow,Nova Express,2003,Wow,Kylie Minogue,2008,1.0
9333,b20574,a7221,Wow,Snow Patrol,2003,Wow,Kylie Minogue,2008,1.0
9334,b232933,a7221,Wow,Mousse T. feat. Emma Lanford,2004,Wow,Kylie Minogue,2008,1.0
9335,b35886,a7222,In My Arms,Erasure,1997,In My Arms,Kylie Minogue,2008,1.0
9336,b319563,a7222,In My Arms,Mylo,2004,In My Arms,Kylie Minogue,2008,1.0
9337,b243111,a7222,In My Arms,Mylo,2004,In My Arms,Kylie Minogue,2008,1.0
9338,b72135,a7222,In My Arms,Juni J\xc3\xa4rvi,0,In My Arms,Kylie Minogue,2008,1.0
9339,b28247,a7222,In My Arms,Snow Patrol,2006,In My Arms,Kylie Minogue,2008,1.0
9340,b256654,a7222,In My Arms,Tahiti 80,2002,In My Arms,Kylie Minogue,2008,1.0
9341,b104192,a7222,In My Arms,Mylo,2004,In My Arms,Kylie Minogue,2008,1.0
9342,b228744,a7240,Erinnerungen,B\xc3\x6hse Onkelz,1987,Erinnerungen,Störfrequenz-Spalek,2000,1.0
9343,b165358,a7240,Erinnerungen,Phreaky Flave feat. Idref,0,Erinnerungen,Störfrequenz-Spalek,2000,1.0
9344,b257418,a7241,Cry,The Rasperries,1974,Cry,System F,2000,1.0
9345,b8217,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9346,b36634,a7241,Cry,Kelly Clarkson,2009,Cry,System F,2000,1.0
9347,b67228,a7241,Cry,Somerville_ Jimmy,0,Cry,System F,2000,1.0
9348,b128157,a7241,Cry,Coffin Break,0,Cry,System F,2000,1.0
9349,b246433,a7241,Cry,Godley & Creme,1985,Cry,System F,2000,1.0
9350,b41123,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9351,b28966,a7241,Cry,Swiss,2005,Cry,System F,2000,1.0
9352,b305711,a7241,Cry,One For The Team,0,Cry,System F,2000,1.0
9353,b328113,a7241,Cry,Timi Yuro,1961,Cry,System F,2000,1.0
9354,b284083,a7241,Cry,H.e.a.t,2008,Cry,System F,2000,1.0
9355,b225716,a7241,Cry,Johnny Logan,0,Cry,System F,2000,1.0
9356,b259615,a7241,Cry,55 Escape,0,Cry,System F,2000,1.0
9357,b308535,a7241,Cry,Hanson,1997,Cry,System F,2000,1.0
9358,b65464,a7241,Cry,Johnnie Ray,1986,Cry,System F,2000,1.0
9359,b140219,a7241,Cry,David Cassidy,0,Cry,System F,2000,1.0
9360,b229180,a7241,Cry,Priscilla Renea,0,Cry,System F,2000,1.0
9361,b311101,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9362,b316350,a7241,Cry,The Knightsridge Strings,1999,Cry,System F,2000,1.0
9363,b124726,a7241,Cry,Swiss,2005,Cry,System F,2000,1.0
9364,b172225,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9365,b84552,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9366,b345298,a7241,Cry,Ronnie Dove,0,Cry,System F,2000,1.0
9367,b248412,a7241,Cry,Liza Minnelli,2003,Cry,System F,2000,1.0
9368,b312929,a7241,Cry,Simple Minds,2002,Cry,System F,2000,1.0
9369,b177891,a7241,Cry,Coffin Break,0,Cry,System F,2000,1.0
9370,b228974,a7241,Cry,Chris Ballin,2006,Cry,System F,2000,1.0
9371,b225778,a7241,Cry,Rihanna,2007,Cry,System F,2000,1.0
9372,b341749,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9373,b132222,a7241,Cry,System F,2000,Cry,System F,2000,1.0
9374,b106752,a7241,Cry,Kym Marsh,2003,Cry,System F,2000,1.0
9375,b174231,a7243,Dance Valley Theme 2001,System F,2001,Dance Valley Theme 2001,System F,2001,1.0
9376,b14940,a7243,Dance Valley Theme 2001,System F,2001,Dance Valley Theme 2001,System F,2001,1.0
9377,b338565,a7243,Dance Valley Theme 2001,System F,2001,Dance Valley Theme 2001,System F,2001,1.0
9378,b234030,a7243,Dance Valley Theme 2001,System F,2001,Dance Valley Theme 2001,System F,2001,1.0
9379,b316414,a7243,Dance Valley Theme 2001,System F,2001,Dance Valley Theme 2001,System F,2001,1.0
9380,b35332,a7244,Exhale,Bissen Pres. The Crossover,2007,Exhale,System F-Armin van Buuren,2001,1.0
9381,b241020,a7244,Exhale,Fresh Moods,2006,Exhale,System F-Armin van Buuren,2001,1.0
9382,b12939,a7244,Exhale,Adrian Klumpes,2006,Exhale,System F-Armin van Buuren,2001,1.0
9383,b1049,a7245,Spaceman,The Killers,2008,Spaceman,System F,2003,1.0
9384,b338024,a7245,Spaceman,The Kovenant,1999,Spaceman,System F,2003,1.0
9385,b164021,a7245,Spaceman,Non Prophets,0,Spaceman,System F,2003,1.0
9386,b42283,a7245,Spaceman,Verdena,2001,Spaceman,System F,2003,1.0
9387,b268690,a7245,Spaceman,Springok Nude Girls,1997,Spaceman,System F,2003,1.0
9388,b126811,a7245,Spaceman,The Killers,2008,Spaceman,System F,2003,1.0
9389,b278788,a7247,Because I Love You,Georgie Fame,2004,Because I Love You,Stevie B,1990,1.0
9390,b139610,a7247,Because I Love You,Don & Juan,1995,Because I Love You,Stevie B,1990,1.0
9391,b74306,a7247,Because I Love You,Buddy Holly,1979,Because I Love You,Stevie B,1990,1.0
9392,b316966,a7247,Because I Love You,Groove Coverage,2007,Because I Love You,Stevie B,1990,1.0
9393,b271808,a7247,Because I Love You,Groove Coverage,2007,Because I Love You,Stevie B,1990,1.0
9394,b220758,a7247,Because I Love You,Badfinger,1981,Because I Love You,Stevie B,1990,1.0
9395,b338189,a7247,Because I Love You,Stevie B,1990,Because I Love You,Stevie B,1990,1.0
9396,b237037,a7247,Because I Love You,Carla Bouvier,0,Because I Love You,Stevie B,1990,1.0
9397,b31255,a7252,Warp,Andre Crom,0,Warp,The Bloody Beetroots-Steve Aoki,2009,1.0
9398,b73849,a7254,Throwing Stones,Die Bandreite,0,Throwing Stones,Stereo Wildlife-Kid Alaska,2013,1.0
9399,b87570,a7255,The Big Heat,Stan Ridgway,1985,The Big Heat,Stan Ridgway,1985,1.0
9400,b181187,a7263,Pale Movie,Saint Etienne,1994,Pale Movie,Saint Etienne,1994,1.0
9401,b332905,a7267,U,Chrisma,0,U,Super Junior,2006,1.0
9402,b275420,a7267,U,Hairy Butter,0,U,Super Junior,2006,1.0
9403,b93829,a7267,U,Charlie Baker,0,U,Super Junior,2006,1.0
9404,b281768,a7267,U,Moto Boy,2008,U,Super Junior,2006,1.0
9405,b162217,a7267,U,Truth Hurts,2004,U,Super Junior,2006,1.0
9406,b324474,a7267,U,Thomas Dydahl,2006,U,Super Junior,2006,1.0
9407,b210668,a7267,U,Urinals,1997,U,Super Junior,2006,1.0
9408,b84158,a7267,U,Urinals,1997,U,Super Junior,2006,1.0
9409,b291647,a7274,Perfect Motion,Sunscreem,1992,Perfect Motion,Sunscreem,1992,1.0
9410,b28323,a7274,Perfect Motion,Sunscreem,1992,Perfect Motion,Sunscreem,1992,1.0
9411,b314743,a7275,Broken English,Sunscreem,1993,Broken English,Sunscreem,1992,1.0
9412,b154871,a7275,Broken English,Acid Reign,0,Broken English,Sunscreem,1992,1.0
9413,b189927,a7275,Broken English,Sunscreem,1993,Broken English,Sunscreem,1992,1.0
9414,b302115,a7276,Pressure,Darye & Waajeed,2006,Pressure,Sunscreem,1992,1.0
9415,b209465,a7276,Pressure,Cipher,0,Pressure,Sunscreem,1992,1.0
9416,b169048,a7276,Pressure,\xc3\xcNN,2002,Pressure,Sunscreem,1992,1.0
9417,b12396,a7276,Pressure,TOMASI feat. Boy Dreadful & J.C.,0,Pressure,Sunscreem,1992,1.0
9418,b209655,a7276,Pressure,Killer Mike feat. Ice Cue,2008,Pressure,Sunscreem,1992,1.0
9419,b265364,a7276,Pressure,dDamage,2004,Pressure,Sunscreem,1992,1.0
9420,b127686,a7276,Pressure,Sunscreem,1992,Pressure,Sunscreem,1992,1.0
9421,b320779,a7276,Pressure,60 Watt Kid,2009,Pressure,Sunscreem,1992,1.0
9422,b255796,a7276,Pressure,Python,0,Pressure,Sunscreem,1992,1.0
9423,b180548,a7276,Pressure,Python,0,Pressure,Sunscreem,1992,1.0
9424,b74635,a7276,Pressure,MORS PRINCIPIUM EST,2005,Pressure,Sunscreem,1992,1.0
9425,b156828,a7276,Pressure,7th Octave,0,Pressure,Sunscreem,1992,1.0
9426,b137642,a7276,Pressure,Dataworx,0,Pressure,Sunscreem,1992,1.0
9427,b109494,a7276,Pressure,Space Time Continuum,1994,Pressure,Sunscreem,1992,1.0
9428,b189882,a7276,Pressure,Jeremy Warmsley,2008,Pressure,Sunscreem,1992,1.0
9429,b212906,a7276,Pressure,Seeed,2002,Pressure,Sunscreem,1992,1.0
9430,b211389,a7276,Pressure,Inner Soul,0,Pressure,Sunscreem,1992,1.0
9431,b104960,a7276,Pressure,Komatoze,2007,Pressure,Sunscreem,1992,1.0
9432,b314743,a7277,Broken English,Sunscreem,1993,Broken English,Sunscreem,1993,1.0
9433,b154871,a7277,Broken English,Acid Reign,0,Broken English,Sunscreem,1993,1.0
9434,b189927,a7277,Broken English,Sunscreem,1993,Broken English,Sunscreem,1993,1.0
9435,b10500,a7279,When,Wilshire,2003,When,Sunscreem,1995,1.0
9436,b181189,a7279,When,Kalin Twins,1986,When,Sunscreem,1995,1.0
9437,b327752,a7279,When,Dare,0,When,Sunscreem,1995,1.0
9438,b58634,a7279,When,Vickie Winans,0,When,Sunscreem,1995,1.0
9439,b308816,a7279,When,The Kalin Twins,1986,When,Sunscreem,1995,1.0
9440,b73880,a7279,When,The Kalin Twins,1986,When,Sunscreem,1995,1.0
9441,b81776,a7279,When,Crash Rickshaw,2001,When,Sunscreem,1995,1.0
9442,b240304,a7279,When,Showaddywaddy,1991,When,Sunscreem,1995,1.0
9443,b213289,a7279,When,Iman,0,When,Sunscreem,1995,1.0
9444,b237226,a7279,When,Shania Twain,1997,When,Sunscreem,1995,1.0
9445,b104496,a7279,When,P J Proy,0,When,Sunscreem,1995,1.0
9446,b58229,a7279,When,Factums,2009,When,Sunscreem,1995,1.0
9447,b210944,a7279,When,Elysian Fields,2005,When,Sunscreem,1995,1.0
9448,b188702,a7279,When,Vincent Gallo,2001,When,Sunscreem,1995,1.0
9449,b231360,a7279,When,The Kalin Twins,1986,When,Sunscreem,1995,1.0
9450,b19497,a7281,Think Twice,Erykah Badu,2003,Think Twice,Sun Glitters,2011,1.0
9451,b143441,a7281,Think Twice,Jay Dee,0,Think Twice,Sun Glitters,2011,1.0
9452,b254754,a7281,Think Twice,Groove Armada,2003,Think Twice,Sun Glitters,2011,1.0
9453,b34524,a7281,Think Twice,Donald Byrd,1975,Think Twice,Sun Glitters,2011,1.0
9454,b68039,a7281,Think Twice,Northern State feat. the High and Mighty,2004,Think Twice,Sun Glitters,2011,1.0
9455,b278997,a7281,Think Twice,Brook Benton,1961,Think Twice,Sun Glitters,2011,1.0
9456,b324061,a7281,Think Twice,Detroit Experiment,2003,Think Twice,Sun Glitters,2011,1.0
9457,b223775,a7281,Think Twice,Javine,2004,Think Twice,Sun Glitters,2011,1.0
9458,b201281,a7281,Think Twice,Donald Byrd,1975,Think Twice,Sun Glitters,2011,1.0
9459,b152215,a7281,Think Twice,Monty Alexander,0,Think Twice,Sun Glitters,2011,1.0
9460,b58037,a7281,Think Twice,Ralph Myerz,2003,Think Twice,Sun Glitters,2011,1.0
9461,b17100,a7281,Think Twice,C\xc3\xa9line Dion,1993,Think Twice,Sun Glitters,2011,1.0
9462,b187299,a7281,Think Twice,Roen Ford & The Blue Line,1995,Think Twice,Sun Glitters,2011,1.0
9463,b327710,a7291,Surrender,Nolesse Olige,2006,Surrender,Suicide,1988,1.0
9464,b248892,a7291,Surrender,Cheryl Melody,0,Surrender,Suicide,1988,1.0
9465,b276589,a7291,Surrender,Slowpho,2004,Surrender,Suicide,1988,1.0
9466,b215272,a7291,Surrender,Lichtenerg,2000,Surrender,Suicide,1988,1.0
9467,b64854,a7291,Surrender,Down By Law,0,Surrender,Suicide,1988,1.0
9468,b210301,a7291,Surrender,ABC,0,Surrender,Suicide,1988,1.0
9469,b236945,a7291,Surrender,Con-Dom,1995,Surrender,Suicide,1988,1.0
9470,b26022,a7291,Surrender,Tom Petty And The Heartreakers,1978,Surrender,Suicide,1988,1.0
9471,b57768,a7291,Surrender,Performance,0,Surrender,Suicide,1988,1.0
9472,b289207,a7291,Surrender,Entwine,2006,Surrender,Suicide,1988,1.0
9473,b47528,a7291,Surrender,Piano Triute Players,0,Surrender,Suicide,1988,1.0
9474,b227860,a7291,Surrender,Niraj Chag Featuring Melissa Baten,2009,Surrender,Suicide,1988,1.0
9475,b176687,a7291,Surrender,Shindig,0,Surrender,Suicide,1988,1.0
9476,b344631,a7291,Surrender,Velvet Revolver,2004,Surrender,Suicide,1988,1.0
9477,b285289,a7291,Surrender,Chiasm,2005,Surrender,Suicide,1988,1.0
9478,b118381,a7291,Surrender,Distance & Cyrus,0,Surrender,Suicide,1988,1.0
9479,b340715,a7291,Surrender,The Late Greats,0,Surrender,Suicide,1988,1.0
9480,b186324,a7291,Surrender,Atman,2002,Surrender,Suicide,1988,1.0
9481,b251704,a7291,Surrender,Roxette,1986,Surrender,Suicide,1988,1.0
9482,b268113,a7291,Surrender,Blake Lewis,2007,Surrender,Suicide,1988,1.0
9483,b110431,a7291,Surrender,Swing Out Sister,1987,Surrender,Suicide,1988,1.0
9484,b138120,a7291,Surrender,Chris Spheeris,1988,Surrender,Suicide,1988,1.0
9485,b328352,a7291,Surrender,Seventh Day Slumer,2009,Surrender,Suicide,1988,1.0
9486,b106321,a7291,Surrender,Andy Yorke,2008,Surrender,Suicide,1988,1.0
9487,b264173,a7291,Surrender,Roger Taylor,0,Surrender,Suicide,1988,1.0
9488,b244550,a7291,Surrender,Lincoln Brewster,2005,Surrender,Suicide,1988,1.0
9489,b116108,a7293,Paths,Sol Invictus,1998,Paths,Robert Miles,2001,1.0
9490,b53510,a7294,Fire,The Pointer Sisters,1978,Fire,Aceyalone-RJD2,2005,1.0
9491,b32520,a7294,Fire,Diamond Rexx,0,Fire,Aceyalone-RJD2,2005,1.0
9492,b207883,a7294,Fire,Krokus,1980,Fire,Aceyalone-RJD2,2005,1.0
9493,b137741,a7294,Fire,Aceyalone,2006,Fire,Aceyalone-RJD2,2005,1.0
9494,b228878,a7294,Fire,Soularis ft. Denise Johnson,2003,Fire,Aceyalone-RJD2,2005,1.0
9495,b18966,a7294,Fire,Augustana,2008,Fire,Aceyalone-RJD2,2005,1.0
9496,b66352,a7294,Fire,Miguel Migs,2008,Fire,Aceyalone-RJD2,2005,1.0
9497,b99870,a7294,Fire,Osiisa,1999,Fire,Aceyalone-RJD2,2005,1.0
9498,b108833,a7294,Fire,Jimi Hendrix,1969,Fire,Aceyalone-RJD2,2005,1.0
9499,b104494,a7294,Fire,Gorgeous X,0,Fire,Aceyalone-RJD2,2005,1.0
9500,b76592,a7294,Fire,Drop Kickz,2008,Fire,Aceyalone-RJD2,2005,1.0
9501,b150621,a7294,Fire,Inspiral Carpets,1992,Fire,Aceyalone-RJD2,2005,1.0
9502,b332092,a7294,Fire,Deekline & Wizard,0,Fire,Aceyalone-RJD2,2005,1.0
9503,b334661,a7294,Fire,13th Chime,1982,Fire,Aceyalone-RJD2,2005,1.0
9504,b70728,a7294,Fire,Yera Buena,2003,Fire,Aceyalone-RJD2,2005,1.0
9505,b226633,a7294,Fire,Jimi Hendrix,1969,Fire,Aceyalone-RJD2,2005,1.0
9506,b228172,a7294,Fire,Cathedral,1996,Fire,Aceyalone-RJD2,2005,1.0
9507,b267858,a7294,Fire,Gorgeous X,0,Fire,Aceyalone-RJD2,2005,1.0
9508,b56915,a7294,Fire,Ranking Joe,2003,Fire,Aceyalone-RJD2,2005,1.0
9509,b178516,a7294,Fire,Ohio Players,1974,Fire,Aceyalone-RJD2,2005,1.0
9510,b244311,a7294,Fire,Rui Da Silva,0,Fire,Aceyalone-RJD2,2005,1.0
9511,b114265,a7294,Fire,U2,1981,Fire,Aceyalone-RJD2,2005,1.0
9512,b240989,a7294,Fire,People In Planes,2006,Fire,Aceyalone-RJD2,2005,1.0
