,title,artist,genre,duration,tempo,timesignature,keysignature,year
1162,The Chase,Giorgio Moroder,rock,625.55383,137.966,4,0,1996
1163,Never Ending Story,Giorgio Moroder,rock,231.78404,90.695,5,0,2000
1164,When The Lovelight Starts Shining Through His Eyes,The Supremes,pop,167.20934,109.766,4,3,1963
1165,Everlasting Love,Gloria Estefan,rock,244.76689,128.889,4,7,1994
1166,Les Beaux Jours,Agoria,electronic,463.04607999999996,130.02,1,1,2005
1167,Les Violons Ivres,Agoria,electronic,226.79465,125.004,5,10,2006
1168,Dust,Agoria,electronic,342.77832,82.648,1,1,2008
1169,Wounded,He Is Legend,rock,302.31465,87.10700000000001,3,2,2005
1170,City,Hollywood Undead,rock,214.02077000000003,155.18,4,5,2008
1171,Miss World,Hole,rock,179.93098,127.618,1,7,1994
1172,Doll Parts,Hole,rock,211.53914,102.14,1,7,1994
1173,Violet,Hole,rock,204.48608000000002,167.196,4,7,1994
1174,Bloodstone,Amon Tobin,electronic,117.15873,101.204,5,2,2006
1175,Whole Lotta History,Girls Aloud,rock,308.89751,140.011,1,6,2005
1176,Something Kinda Ooooh,Girls Aloud,rock,329.84771,126.977,4,0,2006
1177,I Think We're Alone Now,Girls Aloud,rock,222.79791,132.99,4,6,2006
1178,Sexy! No No No...,Girls Aloud,rock,195.23873,133.905,4,1,2007
1179,From here to Eternity,Giorgio Moroder-Danny Tenaglia,rock,571.2452599999999,125.13,4,11,0
1180,Flashdance (What A Feeling),Giorgio Moroder,rock,374.80444,126.005,4,10,2001
1181,Baby Love,The Supremes,pop,157.1522,135.153,4,4,1964
1182,Come See About Me,The Supremes,pop,158.01424,126.973,4,2,1964
1183,Back In My Arms Again,The Supremes,pop,177.37098,121.35,4,0,1965
1184,Baby Interphase,Biosphere,electronic,307.51302000000004,120.669,4,1,1991
1185,Diva Drive,Agoria,electronic,475.84608,80.0,3,11,2008
1186,Celebrity Skin,Hole,rock,162.53342,134.017,4,6,1998
1187,Malibu,Hole,rock,230.45179,122.321,4,2,1998
1188,Awful,Hole,rock,195.97016000000002,136.506,4,4,1998
1189,Can't Speak French,Girls Aloud,rock,240.09097999999997,134.009,4,6,2007
1190,The Ballroom Blitz,The Sweet,pop,241.34485,109.023,4,4,1973
1191,I Hear A Symphony,The Supremes,pop,158.6673,141.289,4,2,0
1192,Live For Loving You,Gloria Estefan,rock,279.19628,114.971,4,7,1991
1193,Sunday Girl,Erasure,rock,274.93832000000003,130.959,4,9,2007
1194,Flake,Jack Johnson,rock,267.85913999999997,97.169,4,5,2000
1195,Running Free,Iron Maiden,rock,522.94485,98.568,1,0,1980
1196,Keep The Circle Around,Inspiral Carpets,rock,230.05995,150.226,4,10,0
1197,Tanzen,Herbert Grönemeyer,rock,330.47465,119.87200000000001,4,9,1986
1198,Seti Project,Biosphere,electronic,358.19057000000004,150.743,4,8,1994
1199,Catch My Fall,Billy Idol,electronic,299.12771000000004,130.566,1,11,1983
1200,Eyes Without A Face,Billy Idol,electronic,249.41669,85.569,4,9,1983
1201,You Can't Hurry Love,The Supremes,pop,169.9522,96.555,4,10,1966
1202,You Keep Me Hangin' On,The Supremes,pop,161.67138,128.204,4,11,0
1203,Love Is Here And Now You're Gone,The Supremes,pop,169.40363,115.12799999999999,1,5,1967
1204,The Bottom Line,Big Audio Dynamite,electronic,444.78649,117.62799999999999,4,2,1985
1205,C'mon Every Beatbox,Big Audio Dynamite,electronic,327.75791,123.947,4,1,1986
1206,Medicine Show,Big Audio Dynamite,electronic,393.37751000000003,118.17299999999999,4,9,1985
1207,V. Thirteen,Big Audio Dynamite,electronic,278.96117999999996,133.942,4,11,1986
1208,Taylor,Jack Johnson,rock,240.06485,173.912,4,7,2003
1209,Better Together,Jack Johnson,rock,207.64688999999998,110.245,1,5,2005
1210,If I Had Eyes,Jack Johnson,rock,251.14077000000003,94.844,4,2,2007
1211,You And Your Heart,Jack Johnson,rock,196.20526,107.042,4,2,2010
1212,Move,Inspiral Carpets,rock,206.602,138.559,4,0,1989
1213,This Is How It Feels,Inspiral Carpets,rock,194.14158999999998,119.786,4,11,1990
1214,L.A. Woman,Billy Idol,electronic,330.21342000000004,179.80900000000003,4,7,1990
1215,Prodigal Blues,Billy Idol,electronic,342.15137999999996,103.991,4,7,1990
1216,Heroin,Billy Idol,electronic,417.2273,132.092,4,11,1993
1217,The Happening,The Supremes,pop,156.21178999999998,128.327,1,2,1967
1218,River Deep_ Mountain High,The Supremes-Four Tops,pop,193.85424,145.58,4,10,1970
1219,The Horizon Has Been Defeated,Jack Johnson,rock,182.22975,90.934,1,7,2003
1220,Upside Down,Jack Johnson,rock,169.97832,97.84100000000001,4,4,2006
1221,Bitches Brew,Inspiral Carpets,rock,231.70567,124.491,4,7,1992
1222,Dragging Me Down,Inspiral Carpets,rock,274.28526,84.029,5,11,1992
1223,Luxus,Herbert Grönemeyer,rock,392.46322000000004,214.218,7,2,1990
1224,Scream,Billy Idol,electronic,282.93179,162.002,4,10,2005
1225,You Gotta Have Love In Your Heart,The Supremes-Four Tops,pop,169.82159,127.065,4,0,1971
1226,I Turned Out A Punk,Big Audio Dynamite,electronic,226.82077,139.053,4,2,1995
1227,Wasted Years,Iron Maiden,rock,305.71057,154.101,4,4,1986
1228,How It Should Be,Inspiral Carpets,rock,217.93913999999998,135.01,4,2,1993
1229,Saturn 5,Inspiral Carpets,rock,239.20281,127.758,4,0,1994
1230,I Want You,Inspiral Carpets,rock,190.4322,146.855,4,8,1994
1231,Marie,Herbert Grönemeyer,rock,268.22485,167.967,4,6,1990
1232,Margaritaville,Jimmy Buffett,rock,258.32444,130.63299999999998,4,2,1977
1233,Rise Up With Fists!!,Jenny Lewis-The Watson Twins,rock,216.52853,151.821,3,1,2006
1234,Last Goodbye,Jeff Buckley,rock,298.21342000000004,91.213,4,7,1994
1235,Rockin' Into The Night,38 Special,rock,237.42649,127.991,4,0,1979
1236,Caught Up In You,38 Special,rock,280.76363,131.799,4,1,1982
1237,You Keep Runnin' Away,38 Special,rock,238.96771,132.809,4,9,0
1238,Bad Weather,The Supremes,pop,308.32281,109.431,4,4,1973
1239,Busy,Jawbreaker,rock,262.89587,123.54299999999999,4,0,1989
1240,When You Gonna Learn?,Jamiroquai,rock,230.63465,107.70100000000001,4,1,0
1241,It's Five O'Clock Somewhere,Alan Jackson,rock,229.642,125.24600000000001,4,2,0
1242,Eanie Meany,Jim Noir,rock,164.07465,133.041,4,8,2005
1243,You Are What You Love,Jenny Lewis-The Watson Twins,rock,174.00118,112.197,4,4,2006
1244,Everybody Here Wants You,Jeff Buckley,rock,285.07383,120.62,4,0,1998
1245,If I'd Been The One,38 Special,rock,235.67628,143.204,4,7,1983
1246,Mensch,Herbert Grönemeyer,rock,269.45261,173.998,4,11,2002
1247,Demo (Letzter Tag),Herbert Grönemeyer,rock,209.57995,85.99600000000001,4,2,2002
1248,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,rock,210.05016,119.135,4,7,1974
1249,Killamangiro,Babyshambles,rock,206.49751,102.4,4,0,2004
1250,Static,Jawbox,rock,250.22648999999998,156.372,4,7,1992
1251,Too Young To Die,Jamiroquai,rock,365.7922,81.375,7,8,1993
1252,Blow Your Mind,Jamiroquai,rock,512.23465,212.184,4,1,1993
1253,Space Cowboy,Jamiroquai,rock,395.44118,74.03,5,1,1994
1254,Motor's Too Fast,James Reyne,rock,254.4322,117.807,4,11,1987
1255,Any Day Above Ground,James Reyne,rock,221.02159,126.762,4,7,1991
1256,Back To Paradise,38 Special,rock,222.35383,156.591,4,8,1987
1257,Sledgehammer,Bachman-Turner Overdrive,rock,277.96853,159.52700000000002,4,9,1974
1258,Albion,Babyshambles,rock,324.91057,88.822,4,0,2005
1259,Virtual Insanity,Jamiroquai,rock,340.55791,92.11399999999999,4,3,1996
1260,Holy Smoke,Iron Maiden,rock,227.76117999999997,165.669,4,2,1990
1261,Kung Fu,Ash,rock,138.94485,175.94299999999998,4,9,1995
1262,Too Shy (Midnight Mix),Kajagoogoo,rock,346.20036,107.287,4,11,0
1263,I Wish It Was Christmas Today,Julian Casablancas,rock,191.68608,167.44,4,3,2009
1264,Greetings To the New Brunette,Billy Bragg,rock,213.60281,135.045,4,8,1986
1265,Levi Stubbs Tears,Billy Bragg,rock,213.78567,137.045,4,11,1986
1266,Anti-Pleasure Dissertation,Bikini Kill,rock,148.24444,136.157,4,2,1995
1267,Everybody's Changing,Keane,rock,213.75955,94.024,4,7,2003
1268,This Is The Last Time,Keane,rock,209.24036,87.75,5,7,2003
1269,Cosmic Girl,Jamiroquai,rock,227.10812,239.157,4,11,1996
1270,Alright,Jamiroquai,rock,434.6771,124.0,4,0,1996
1271,High Times,Jamiroquai,rock,249.10322000000002,113.633,4,11,1996
1272,Deeper Underground,Jamiroquai,rock,289.85424,207.986,4,1,1998
1273,A Life Less Ordinary,Ash,rock,255.58158999999998,157.141,4,7,1997
1274,Red Light,Jonny Lang,rock,226.2722,121.87,4,1,2003
1275,My Secret Place,Joni Mitchell,rock,301.92281,101.994,4,1,1988
1276,Sexuality,Billy Bragg,rock,228.28363,135.04,4,7,1991
1277,Upfield,Billy Bragg,rock,245.9424,141.735,1,7,1996
1278,Bedshaped,Keane,rock,276.97587000000004,99.973,3,1,2003
1279,Is It Any Wonder?,Keane,rock,185.39057,129.355,4,7,2006
1280,Crystal Ball,Keane,rock,233.92607999999998,124.314,4,10,2006
1281,Nothing In My Way,Keane,rock,238.70649,86.253,4,6,2006
1282,Canned Heat,Jamiroquai,rock,226.69016000000002,127.99799999999999,4,7,1999
1283,Supersonic,Jamiroquai,rock,457.29914,125.96600000000001,4,9,1999
1284,Black Capricorn Day,Jamiroquai,rock,341.55057,186.06400000000002,4,11,1999
1285,Little L,Jamiroquai,rock,334.94159,127.984,4,10,2001
1286,The Wicker Man,Iron Maiden,rock,274.72934,203.503,4,4,2000
1287,Wildest Dreams,Iron Maiden,rock,232.69832000000002,203.96900000000002,1,9,2003
1288,Shining Light,Ash,rock,262.81751,106.705,4,9,2001
1289,Wardance,Killing Joke,rock,216.00607999999997,155.42600000000002,1,2,1979
1290,La Bamba,Los Lobos,rock,200.6722,146.111,4,11,1987
1291,Spiralling,Keane,rock,258.63791000000003,111.991,4,1,2008
1292,The Lovers Are Losing,Keane,rock,222.85016000000002,117.06,4,6,2008
1293,Perfect Symmetry,Keane,rock,238.23628,115.235,4,0,2008
1294,You Give Me Something,Jamiroquai,rock,241.162,110.05,4,4,2001
1295,Love Foolosophy,Jamiroquai,rock,424.46322000000004,0.0,3,6,2001
1296,Envy,Ash,rock,215.58812000000003,131.7,4,4,2002
1297,Orpheus,Ash,rock,255.73832000000002,149.181,4,4,2004
1298,Requiem,Killing Joke,rock,265.7171,86.057,4,7,1980
1299,Follow the Leaders,Killing Joke,rock,281.91302,143.958,5,7,1981
1300,Empire Song,Killing Joke,rock,151.48363,146.07399999999998,1,2,1982
1301,Feels Just Like It Should,Jamiroquai,rock,223.99955,173.59,1,7,2005
1302,Seven Days In Sunny June,Jamiroquai,rock,495.98649000000006,124.97399999999999,4,7,2005
1303,(Don't) Give Hate A Chance,Jamiroquai,rock,548.33587,123.988,4,11,2005
1304,Runaway,Jamiroquai,rock,434.72934000000004,84.009,1,0,2006
1305,There's Always Room On The Broom,Liars,rock,184.92036000000002,133.54399999999998,4,6,2004
1306,The Partisan,Leonard Cohen,rock,287.05914,84.919,4,3,1969
1307,Kiss Me Deadly,Lita Ford,rock,241.78893,156.03799999999998,4,0,1988
1308,Close My Eyes Forever,Lita Ford,rock,326.37342,120.115,4,9,0
1309,Eighties,Killing Joke,rock,193.20118,160.976,1,10,1984
1310,This Love,Maroon 5,rock,177.52771,114.99799999999999,4,10,2002
1311,Breathing,Lifehouse,rock,265.37751000000003,144.936,4,5,2000
1312,First Time,Lifehouse,rock,203.59791,130.964,4,0,2007
1313,Whatever It Takes,Lifehouse,rock,207.20281,150.049,4,0,2007
1314,We Fenced Other Gardens With The Bones Of Our Own,Liars,rock,327.13097999999997,98.613,1,1,2004
1315,Plaster Casts Of Everything,Liars,rock,238.15791000000002,165.905,4,0,2007
1316,Something About You,Level 42,rock,484.30975,107.644,4,9,1985
1317,Children Say,Level 42,rock,338.96443999999997,113.21799999999999,4,4,1987
1318,Lessons In Love,Level 42,rock,345.88689,113.126,4,7,1986
1319,First We Take Manhattan,Leonard Cohen,rock,350.6673,122.435,4,10,1988
1320,I'm Your Man,Leonard Cohen,rock,329.87383,102.719,3,0,1988
1321,A New Day,Killing Joke,rock,241.94567,132.14700000000002,1,6,1984
1322,Faroeste Caboclo,Legião Urbana,rock,626.15465,174.979,4,7,0
1323,Metal Contra As Nuvens,Legião Urbana,rock,560.95302,74.512,4,7,0
1324,Vento No Litoral,Legião Urbana,rock,359.20934,129.904,4,0,0
1325,Too Close,Mike Sheridan-Mads Langer,rock,414.82403999999997,125.025,4,2,2010
1326,Georgia On My Mind,Michael Bolton,rock,297.29913999999997,159.97899999999998,3,8,1989
1327,She Will Be Loved,Maroon 5,rock,261.61587000000003,102.14299999999999,4,0,2002
1328,Sunday Morning,Maroon 5,rock,244.84526,176.05,4,0,2002
1329,Harder To Breathe,Maroon 5,rock,173.66159,149.917,4,1,2002
1330,Makes Me Wonder,Maroon 5,rock,211.06893,113.99600000000001,4,7,2007
1331,Dream Kitchen,Mark Stewart,rock,386.45506,165.65200000000002,4,9,1996
1332,Just,Mark Ronson-Phantom Planet,rock,237.94893,97.51700000000001,4,10,2006
1333,Stop Me,Mark Ronson-Daniel Merriweather,rock,334.8371,117.99600000000001,4,2,2007
1334,Oh My God,Mark Ronson-Lily Allen,rock,215.24853,118.02799999999999,1,11,2007
1335,Halfway Gone,Lifehouse,rock,212.21832,125.0,4,11,2009
1336,To Be With You Again,Level 42,rock,346.04363,115.068,4,0,1987
1337,Tracie,Level 42,rock,288.7571,101.185,4,6,1988
1338,20th Century Boy,Marc Bolan,rock,191.76443999999998,136.107,4,4,1991
1339,Tracers,Ash,rock,211.17342000000002,89.98899999999999,3,4,2009
1340,Ichiban,Ash,rock,189.33506,109.789,1,2,2010
1341,Change,Killing Joke,rock,299.04934,137.987,4,1,0
1342,Kyynel,Maj Karma,rock,165.58975,107.48899999999999,4,10,2004
1343,Dirty Jeans,Magic Dirt,rock,223.92118,140.68200000000002,3,5,2000
1344,Supagloo,Magic Dirt,rock,137.19465,151.122,4,4,2000
1345,How Am I Supposed To Live Without You,Michael Bolton,rock,255.65995,140.502,4,10,1989
1346,Time To Pretend,MGMT,rock,263.00036,100.963,4,2,2005
1347,Electric Feel,MGMT,rock,289.4624,206.019,1,10,2007
1348,Kids,MGMT,rock,338.28526,127.869,4,6,2005
1349,Pursuit Of Happiness,Kid Cudi-MGMT-Ratatat,rock,373.52443999999997,127.90799999999999,4,11,2010
1350,Wake Up Call,Maroon 5,rock,200.82893,109.309,5,11,2007
1351,Won't Go Home Without You,Maroon 5,rock,246.49097999999998,105.925,4,3,2007
1352,If I Never See Your Face Again,Maroon 5 / Cross,rock,225.72362999999999,211.989,4,6,2007
1353,The Way You Look Tonight,Maroon 5,rock,203.96363,133.475,4,0,2009
1354,Valerie,Mark Ronson-Amy Winehouse,rock,330.29179,129.995,4,4,2007
1355,Come On,Levellers,rock,145.50159,96.32,4,7,2002
1356,Make You Happy,Levellers,rock,225.77587000000003,100.04700000000001,4,2,2005
1357,Millenium,Killing Joke,rock,302.91546,105.04299999999999,4,2,1994
1358,Rukous,Maj Karma,rock,228.54485,168.553,4,10,2006
1359,All My Crushes,Magic Dirt,rock,235.36281,171.019,3,0,2003
1360,Flash Delirium,MGMT,rock,255.89506,121.993,4,9,2010
1361,Siberian Breaks,MGMT,rock,729.67791,107.015,4,2,2010
1362,Congratulations,MGMT,rock,235.38893,125.055,4,7,2010
1363,Broke,Modest Mouse,rock,216.42404,110.822,1,11,1996
1364,Go,Moby,rock,235.67628,125.861,4,0,1990
1365,Saturday Gigs,Mott The Hoople,rock,258.53342000000004,128.635,4,0,1974
1366,All The Young Dudes,Mott The Hoople,rock,206.602,78.313,1,2,0
1367,Liza And Louise,NOFX,rock,142.0273,196.30700000000002,1,9,1992
1368,New Paths To Helicon,Mogwai,rock,493.11302,98.738,7,2,1997
1369,Mastermind,Mindless Self Indulgence,rock,179.51301999999998,120.249,4,6,2007
1370,On It,Mindless Self Indulgence,rock,181.39383,128.86,4,6,2007
1371,Travel Is Dangerous,Mogwai,rock,243.17342,104.543,3,6,2006
1372,Float On,Modest Mouse,rock,209.52771,101.006,4,6,2003
1373,Satellite Skin,Modest Mouse,rock,239.46403999999998,107.139,4,4,2009
1374,Autumn Beds,Modest Mouse,rock,215.82322000000002,113.79700000000001,4,10,2009
1375,Perpetual Motion Machine,Modest Mouse,rock,190.92853,109.227,1,4,2009
1376,You Can Take Your Time,Nina Nastasia,rock,288.57424,108.551,3,2,2009
1377,Listen To Your Friends,New Found Glory,rock,199.70567,169.958,4,4,2009
1378,Apologize,OneRepublic,rock,186.04363,118.035,4,8,2007
1379,That's When I Reach For My Revolver,Moby,rock,237.34812000000002,145.797,4,4,1996
1380,So Far Away,Alan Parsons,rock,246.49097999999998,86.943,4,9,1996
1381,Say (All I Need),OneRepublic,rock,230.63465,122.008,4,9,2007
1382,Come Home,OneRepublic,rock,262.922,74.976,4,9,2007
1383,Secrets,OneRepublic,rock,224.67872999999997,147.967,4,11,2009
1384,All The Right Moves,OneRepublic,rock,237.97506,146.088,4,0,2009
1385,Seemann,Apocalyptica-Nina Hagen,rock,239.882,140.101,4,2,2003
1386,Loverman,Nick Cave & The Bad Seeds,rock,382.01424,137.589,4,5,1994
1387,Red Right Hand,Nick Cave & The Bad Seeds,rock,370.62485,115.537,4,0,1994
1388,Henry Lee,Nick Cave & The Bad Seeds,rock,236.9824,71.596,3,9,1996
1389,California,Phantom Planet,rock,199.6273,152.672,4,4,2001
1390,I Don't Know What I Want Us To Do,Peter Bjorn And John,rock,206.2624,170.46900000000002,4,0,2002
1391,No Boundaries,Adam Lambert,rock,227.7873,141.994,4,6,2009
1392,Time For Miracles,Adam Lambert,rock,282.8273,145.702,4,2,2009
1393,Whataya Want From Me,Adam Lambert,rock,351.60771,126.96,4,6,2009
1394,If I Had You,Adam Lambert,rock,228.23137999999997,131.088,5,0,2009
1395,Marchin On,OneRepublic,rock,251.66322000000002,122.861,4,11,2009
1396,Good Life,OneRepublic,rock,253.25669,95.005,4,6,2009
1397,In God's Hands,Nelly Furtado,rock,252.83872999999997,154.678,3,9,2006
1398,Kick It,Nitzer Ebb,rock,218.06975,97.92200000000001,4,11,1995
1399,As I Sat Sadly By Her Side,Nick Cave & The Bad Seeds,rock,373.34159,102.86,4,9,2001
1400,Fifteen Feet Of Pure White Snow,Nick Cave & The Bad Seeds,rock,335.98649,123.406,4,9,2001
1401,Love Letter,Nick Cave & The Bad Seeds,rock,248.0322,112.845,4,3,2002
1402,Summer Babe,Pavement,rock,195.16036,195.636,4,7,1991
1403,If Leaving Me Is Easy,Phil Collins,rock,294.60853,115.65700000000001,4,3,1981
1404,You Can't Hurry Love,Phil Collins,rock,175.12444,97.463,4,11,1982
1405,Just,Mark Ronson-Phantom Planet,rock,237.94893,97.51700000000001,4,10,2006
1406,Show Me The Way,Peter Frampton,rock,195.63057,130.65200000000002,4,7,1975
1407,People They Know,Peter Bjorn And John,rock,211.35627999999997,88.228,1,2,2002
1408,Young Folks,Peter Bjorn and John-Victoria Bergsman,rock,278.93506,138.112,4,0,2006
1409,Let's Call It Off,Peter Bjorn And John,rock,245.75955,128.124,1,6,2006
1410,Nothing To Worry About,Peter Bjorn And John,rock,316.52526,124.999,4,0,2009
1411,Lay It Down,Peter Bjorn And John,rock,208.37832,80.62,4,10,2009
1412,The Wall Street Shuffle,10cc,rock,240.43057000000002,202.87,4,2,1974
1413,Try A Little Tenderness,Otis Redding,rock,200.25423999999998,102.899,4,7,0
1414,Broken Strings,James Morrison-Nelly Furtado,rock,253.72689,111.962,4,1,2008
1415,In This World,Moby,rock,240.74403999999998,70.021,1,4,2002
1416,Bring It On,Nick Cave,rock,323.082,102.62100000000001,4,9,2003
1417,Rock Of Gibraltar,Nick Cave & The Bad Seeds,rock,180.03546,158.404,3,7,2003
1418,Nature Boy,Nick Cave & The Bad Seeds,rock,294.37342,139.345,4,7,2004
1419,Range Life,Pavement,rock,251.45424,116.615,4,9,1994
1420,Come Back And Stay,Paul Young,rock,476.3424,130.059,4,6,1983
1421,Everything Must Change,Paul Young,rock,277.9424,154.928,4,0,1984
1422,One More Night,Phil Collins,rock,285.98812000000004,136.32,4,3,1985
1423,Walk Right Back,Perry Como,rock,144.22159,146.189,1,7,1973
1424,Waterfall,10cc,rock,228.75383,149.363,4,0,1975
1425,I'm Mandy Fly Me,10cc,rock,325.43302,89.329,1,7,1975
1426,Good Morning Judge,10cc,rock,172.90403999999998,106.23100000000001,4,4,1977
1427,Lift Me Up,Moby,rock,196.75383,120.99799999999999,4,4,2005
1428,More News From Nowhere,Nick Cave & The Bad Seeds,rock,407.19628,113.87799999999999,4,5,2008
1429,Love Will Tear Us Apart,Paul Young,rock,258.06322,124.645,4,2,1983
1430,Sussudio,Phil Collins,rock,264.33261,121.20200000000001,4,9,1985
1431,Another Day In Paradise,Phil Collins,rock,321.95873,101.929,4,6,1989
1432,Dreadlock Holiday,10cc,rock,267.98975,104.314,4,7,1978
1433,Morning After Dark,Timbaland-Nelly Furtado-SoShy,rock,227.10812,127.927,4,8,2009
1434,Who Wants To Be Alone,Tiësto-Nelly Furtado,rock,215.45751,117.91799999999999,4,0,2010
1435,Beautiful,Moby,rock,191.37261,169.713,4,7,2005
1436,Only Love Can Break Your Heart,Saint Etienne,rock,269.63546,102.42,4,2,1990
1437,The Real Thing,Russell Morris,rock,380.39465,189.23,4,2,0
1438,Gentle Tuesday,Primal Scream,rock,227.49995,127.46799999999999,4,6,1987
1439,Imperial,Primal Scream,rock,217.99138,148.585,4,8,1987
1440,Give It A Day,Pavement,rock,158.98077,85.37700000000001,1,9,1996
