id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
6808,b283621,a8670,I Need You,Chyna Whyte featuring Relly T,0,I Need Your Love,Calvin Harris-Ellie Goulding,2013
6809,b451693,a8670,Baby I Need Your Love,Corona,0,I Need Your Love,Calvin Harris-Ellie Goulding,2013
6810,b736133,a8672,Summer,Compadres,0,Summer,Calvin Harris,2014
6811,b563904,a8677,Discotheque,U2,1992,Discothèque,U2,1997
6812,b442042,a8677,Discotheque,U2,1992,Discothèque,U2,1997
6813,b178806,a8678,Staring At The Sun,Ultra Vivid Scene,1990,Staring at the Sun,U2,1997
6814,b171316,a8684,Ballroom Blitz,Sweet,1974,Bigroom Blitz,Scooter-Wiz Khalifa,2014
6815,b548978,a8685,Today,Strata,2004,Today,Scooter-Vassy,2014
6816,b778788,a8685,Today,Swans Of Avon,2004,Today,Scooter-Vassy,2014
6817,b25091,a8685,Today,Stroke 9,1993,Today,Scooter-Vassy,2014
6818,b267961,a8685,Today,STRAIGHTENER,0,Today,Scooter-Vassy,2014
6819,b100306,a8685,Today,Sense,2001,Today,Scooter-Vassy,2014
6820,b327287,a8685,Today,Stray,0,Today,Scooter-Vassy,2014
6821,b574170,a8686,Can't Stop The Dub,Sister Carol,0,Can't Stop The Hardcore,Scooter,2014
6822,b197694,a8695,A New Day,Cheryl Melody,0,A Day,Clan of Xymox,1985
6823,b815906,a8695,A Day,Clan Of Xymox,1985,A Day,Clan of Xymox,1985
6824,b424241,a8698,Reflection,Cliff Eidelman,0,Reflection,Christina Aguilera,1998
6825,b597471,a8698,Reflection,Chris Christian,0,Reflection,Christina Aguilera,1998
6826,b303799,a8698,Rejection,Christian Scott,2006,Reflection,Christina Aguilera,1998
6827,b747285,a8698,Reflection,Christina Aguilera,1998,Reflection,Christina Aguilera,1998
6828,b339705,a8698,Reflections,Chico Hamilton Quintet,1997,Reflection,Christina Aguilera,1998
6829,b375204,a8698,Reflections,Charlie Daniels,0,Reflection,Christina Aguilera,1998
6830,b362982,a8699,Believers Of The Unpure,Christian Death,1990,Believers of the Unpure,Christian Death,1986
6831,b818709,a8700,Push 'n Shove,Hepcat,2000,Push & Shove,Hazel O’Connor-Chris Thompson,1985
6832,b273592,a8703,Stumblin' In,Chris Norman & Suzi Quatro,1978,Stumblin' In,Chris Norman-Suzi Quatro,1978
6833,b606475,a8704,Bleeding Love,Leona Lewis,2007,Bleeding Love,Leona Lewis,2007
6834,b765098,a8706,Forgive Me,Le Loup,2009,Forgive Me,Leona Lewis,2008
6835,b23760,a8706,Forgive Me,Lynden David Hall,2001,Forgive Me,Leona Lewis,2008
6836,b91859,a8706,Forgive Me,Leona Lewis,2008,Forgive Me,Leona Lewis,2008
6837,b576916,a8707,Run,Lighthouse Family,2001,Run,Leona Lewis,2008
6838,b582147,a8707,Run,Lighthouse Family,2001,Run,Leona Lewis,2008
6839,b525588,a8707,Run,Lighthouse Family,2001,Run,Leona Lewis,2008
6840,b622015,a8707,Run,Loon,2006,Run,Leona Lewis,2008
6841,b27929,a8707,Run,Leona Lewis,2008,Run,Leona Lewis,2008
6842,b517922,a8707,Run,Lighthouse Family,2001,Run,Leona Lewis,2008
6843,b625214,a8712,Any Day Now,Cari\xc3\xb1a,0,Any Day Now,Cop Shoot Cop,1995
6844,b374269,a8714,Owner Of A Lonely Heart,Max Graham vs Yes,2005,Owner of a Lonely Heart,Max Graham-Yes,2005
6845,b521965,a8714,Owner Of A Lonely Heart,Max Graham vs Yes,2005,Owner of a Lonely Heart,Max Graham-Yes,2005
6846,b87172,a8716,What Did I Do,Little Anthony & The Imperials,0,What Did I Do to You?,Lisa Stansfield,1990
6847,b813278,a8716,What Did I Do To You?,Lisa Stansfield;Ian Devaney;Andy Morris,1989,What Did I Do to You?,Lisa Stansfield,1990
6848,b109334,a8717,Cool Change,Little River Band,1979,Change,Lisa Stansfield,1991
6849,b13808,a8717,Change,Lightning Seeds,1994,Change,Lisa Stansfield,1991
6850,b79405,a8717,Change,Laura Fygi,2001,Change,Lisa Stansfield,1991
6851,b110655,a8717,Change,Luka Bloom,0,Change,Lisa Stansfield,1991
6852,b135255,a8717,Change,Lloyd Banks,2006,Change,Lisa Stansfield,1991
6853,b611463,a8717,Change,Lemon D,1996,Change,Lisa Stansfield,1991
6854,b628905,a8717,Change,Lisa Stansfield,1991,Change,Lisa Stansfield,1991
6855,b305734,a8719,I Love You,Carmen Cavallaro,2005,We Love You,Cock Sparrer,1977
6856,b764850,a8719,I Love You,Chris Clark,1997,We Love You,Cock Sparrer,1977
6857,b23323,a8719,I Love You,C.C. Adcock,2004,We Love You,Cock Sparrer,1977
6858,b25923,a8719,I Love You,Cliff Richard And The Shadows,1960,We Love You,Cock Sparrer,1977
6859,b333463,a8720,England Belongs To Me,Cock Sparrer,1982,England Belongs to Me,Cock Sparrer,1982
6860,b701370,a8720,England Belongs To Me,Cock Sparrer,1982,England Belongs to Me,Cock Sparrer,1982
6861,b421914,a8720,England Belongs To Me,Cock Sparrer,1982,England Belongs to Me,Cock Sparrer,1982
6862,b656008,a8721,Too Little_ Too Late,Continental Drifters,2001,Too Late,Cock Sparrer,2007
6863,b401945,a8721,Too Late,Cherry Bomb,0,Too Late,Cock Sparrer,2007
6864,b7309,a8721,Too Late,Cock Sparrer,2007,Too Late,Cock Sparrer,2007
6865,b84911,a8740,The Return Of Evil Bill,Clinic,2000,The Return of Evil Bill,Clinic,2000
6866,b570162,a8741,Distortions,Clinic,2000,Distortions,Clinic,2000
6867,b144008,a8742,Walking With Thee,Clinic,2002,Walking With Thee,Clinic,2001
6868,b358244,a8743,Come Into Our Room,Clinic,2002,Come Into Our Room,Clinic,2002
6869,b206249,a8744,Time The Magician,Clifford T Ward,0,The Magician,Clinic,2004
6870,b173906,a8744,Magician,Cyan Velvet Project,2008,The Magician,Clinic,2004
6871,b182038,a8744,The Magician,Clinic,2004,The Magician,Clinic,2004
6872,b580248,a8745,Circle Of Fifths,Clinic,2004,Circle of Fifths,Clinic,2004
6873,b178908,a8746,The Look Of Love,Marilyn Scott,1998,The Look of Love,Madonna,1987
6874,b217147,a8746,In The Book of Love,Manna,0,The Look of Love,Madonna,1987
6875,b790782,a8746,The Sign of Love,Mannheim Steamroller,2008,The Look of Love,Madonna,1987
6876,b182904,a8749,Spotlight,Mutemath,2009,Spotlight,Madonna,1988
6877,b351749,a8749,Spotlight,M.O.E.,0,Spotlight,Madonna,1988
6878,b670826,a8751,Love Parade 1998  One World One Future,Dr. Motte & WestBam present,0,Love Parade 1998: One World One Future,Dr. Motte-WestBam,1998
6879,b99729,a8752,Beatbox Rocker,Westbam,1999,Beatboxrocker,WestBam,1999
6880,b416868,a8752,Beatbox Rocker,Westbam,1999,Beatboxrocker,WestBam,1999
6881,b487103,a8752,Beatbox Rocker,Westbam,1999,Beatboxrocker,WestBam,1999
6882,b142395,a8754,Music Is The Key (Love Parade 99),Dr. Motte & WestBam present,0,Music Is the Key (Love Parade 99),Dr. Motte-WestBam,1999
6883,b747443,a8754,Music Is The Key (Love Parade 99),Dr. Motte & WestBam present,0,Music Is the Key (Love Parade 99),Dr. Motte-WestBam,1999
6884,b194563,a8754,Music Is The Key (Love Parade 99),Dr. Motte & WestBam present,0,Music Is the Key (Love Parade 99),Dr. Motte-WestBam,1999
6885,b24980,a8755,Blame Me,Craig Morgan,2005,Blame,Calvin Harris-John Newman,2014
6886,b503238,a8755,Blame Me,Chris Knight,2001,Blame,Calvin Harris-John Newman,2014
6887,b309796,a8755,Blame Me,CJ Sleez,0,Blame,Calvin Harris-John Newman,2014
6888,b276081,a8756,Outsider,Chumbawamba,1997,Outside,Calvin Harris-Ellie Goulding,2014
6889,b50993,a8764,If God Will Send His Angels,U2,1997,If God Will Send His Angels,U2,1997
6890,b366123,a8766,Sweetest Thing,U2 Tribute,0,Sweetest Thing,U2,1998
6891,b597061,a8766,Sweetest Thing,U2,1987,Sweetest Thing,U2,1998
6892,b588496,a8766,Sweetest Thing,U2,1987,Sweetest Thing,U2,1998
6893,b68279,a8767,Beautiful,Unwrapped,0,Beautiful Day,U2,2000
6894,b376117,a8767,Beautiful,Udo,0,Beautiful Day,U2,2000
6895,b666214,a8792,Into the Night,Slavic Soul Party!,2005,Into the Night,Santana-Chad Kroeger,2007
6896,b121016,a8792,In The Night,Superfamily,2007,Into the Night,Santana-Chad Kroeger,2007
6897,b423993,a8792,Into The Night,Strangeways,1989,Into the Night,Santana-Chad Kroeger,2007
6898,b823523,a8793,Let Go,Allison Moorer,2002,Let Me Go,Avril Lavigne-Chad Kroeger,2013
6899,b37255,a8793,Let U Go,ATB,1999,Let Me Go,Avril Lavigne-Chad Kroeger,2013
6900,b792816,a8793,Let U Go,ATB,1999,Let Me Go,Avril Lavigne-Chad Kroeger,2013
6901,b77476,a8793,Let Go,Atomic Opera,0,Let Me Go,Avril Lavigne-Chad Kroeger,2013
6902,b79850,a8793,Let U Go,Ashley Parker Angel,2006,Let Me Go,Avril Lavigne-Chad Kroeger,2013
6903,b784711,a8793,Let Go,Adema,2003,Let Me Go,Avril Lavigne-Chad Kroeger,2013
6904,b423863,a8810,Genie In A Bottle,Christina Aguilera,1999,Genie in a Bottle,Christina Aguilera,1999
6905,b642824,a8810,Genie In A Bottle,Camilla Beeput,0,Genie in a Bottle,Christina Aguilera,1999
6906,b643552,a8810,Genie In A Bottle,Christina Aguilera,1999,Genie in a Bottle,Christina Aguilera,1999
6907,b743449,a8810,Genie In A Bottle,Christina Aguilera,1999,Genie in a Bottle,Christina Aguilera,1999
6908,b192725,a8810,Genie In A Bottle,Christina Aguilera,1999,Genie in a Bottle,Christina Aguilera,1999
6909,b135061,a8811,The Cute Lepers Christmas Song,Cute Lepers,0,The Christmas Song,Christina Aguilera,1999
6910,b796925,a8811,The Christmas Song,Celtic Woman,2006,The Christmas Song,Christina Aguilera,1999
6911,b680608,a8811,The Christmas Song,Chris Isaak,2004,The Christmas Song,Christina Aguilera,1999
6912,b320932,a8811,The Christmas Song (LP Version),Chicago,0,The Christmas Song,Christina Aguilera,1999
6913,b783088,a8811,The Christmas Song,Collin Raye,1996,The Christmas Song,Christina Aguilera,1999
6914,b7984,a8812,What A Girl Wants,Christina Aguilera,1999,What a Girl Wants,Christina Aguilera,1999
6915,b314757,a8813,We Must Be Free,Cocoa Tea,1990,Just Be Free,Christina Aguilera,2000
6916,b794710,a8814,I Turn To You,Christina Aguilera,1999,I Turn to You,Christina Aguilera,2000
6917,b13393,a8814,I Turn To You,Christina Aguilera,1999,I Turn to You,Christina Aguilera,2000
6918,b703191,a8814,I Turn To You,Christina Aguilera,1999,I Turn to You,Christina Aguilera,2000
6919,b552776,a8821,Underground,Mystery Machine,1993,Going Underground,Manfred Mann’s Earth Band-Chris Thompson,1986
6920,b422405,a8821,Underground,Mariusz Lubomski,1998,Going Underground,Manfred Mann’s Earth Band-Chris Thompson,1986
6921,b180845,a8821,Underground,Mad Sin,2005,Going Underground,Manfred Mann’s Earth Band-Chris Thompson,1986
6922,b542164,a8821,The Underground,Mani Spinx,0,Going Underground,Manfred Mann’s Earth Band-Chris Thompson,1986
6923,b694865,a8824,Fool (If You Think It's Over),Chris Rea,1978,Fool (If You Think It’s Over),Chris Rea,1978
6924,b88017,a8824,Fool (If You Think It's Over) (LP Version),Chris Rea,0,Fool (If You Think It’s Over),Chris Rea,1978
6925,b393236,a8824,Fool (If You Think It's Over),Chris Rea,1978,Fool (If You Think It’s Over),Chris Rea,1978
6926,b45776,a8829,Amazing,Cassie Davis,2009,Amazing,Chris Norman,2004
6927,b196886,a8830,Without Love,Cece Winans,0,Without Your Love,Chris Norman,2006
6928,b340204,a8830,Without Your Love,Crash!,0,Without Your Love,Chris Norman,2006
6929,b468135,a8830,Without You,Cutting Edge,0,Without Your Love,Chris Norman,2006
6930,b533782,a8830,Without You,Christina Aguilera,2006,Without Your Love,Chris Norman,2006
6931,b475811,a8830,Without You,Chieli Minucci,2003,Without Your Love,Chris Norman,2006
6932,b167972,a8830,Without Your Love,Chuck Jackson,0,Without Your Love,Chris Norman,2006
6933,b411779,a8830,Without You,Candee Jay,0,Without Your Love,Chris Norman,2006
6934,b376603,a8830,With Your Love,Colonel Abrams,0,Without Your Love,Chris Norman,2006
6935,b154414,a8830,Can't Live Without Your Love,Christopher,0,Without Your Love,Chris Norman,2006
6936,b719141,a8830,Without The Love,China Crisis,1994,Without Your Love,Chris Norman,2006
6937,b196315,a8832,Happy,Layla Milou,0,Happy,Leona Lewis,2009
6938,b244014,a8832,Happy,Layla Milou,0,Happy,Leona Lewis,2009
6939,b266606,a8832,Happy,Lighthouse Family,2001,Happy,Leona Lewis,2009
6940,b596452,a8832,Happy,Lighthouse Family,2001,Happy,Leona Lewis,2009
6941,b578388,a8832,Happy,Lit,1999,Happy,Leona Lewis,2009
6942,b75221,a8832,Happy,Layla Milou,0,Happy,Leona Lewis,2009
6943,b333805,a8832,Happy,Leona Lewis,2009,Happy,Leona Lewis,2009
6944,b95854,a8832,Happy,Liam Lynch,2003,Happy,Leona Lewis,2009
6945,b106315,a8832,Happy,Lighthouse Family,2001,Happy,Leona Lewis,2009
6946,b172347,a8834,Joy,Lucinda Williams,1998,Joy,Leona Lewis,2009
6947,b607141,a8834,Joy,Lucinda Williams,1998,Joy,Leona Lewis,2009
6948,b36113,a8834,Joy,Legacy Five,2009,Joy,Leona Lewis,2009
6949,b532178,a8834,Joy,Lampshade,2006,Joy,Leona Lewis,2009
6950,b269012,a8836,Someday (I'm Coming Back),Lisa Stansfield,1992,Someday (I'm Coming Back),Lisa Stansfield,1992
6951,b696782,a8837,Time To Make You Mine,Lisa Stansfield,1991,Time to Make You Mine,Lisa Stansfield,1992
6952,b159558,a8838,In All the Right Places,Lisa Stansfield,1993,In All the Right Places,Lisa Stansfield,1993
6953,b680128,a8838,In All the Right Places,Lisa Stansfield,1993,In All the Right Places,Lisa Stansfield,1993
6954,b333287,a8839,Little Bit Of Heaven,Lisa Stansfield,1993,Little Bit of Heaven,Lisa Stansfield,1993
6955,b59908,a8839,Little Bit Of Heaven,Lisa Stansfield,1993,Little Bit of Heaven,Lisa Stansfield,1993
6956,b608716,a8840,Lo Natural,Los Punsetes,2008,So Natural,Lisa Stansfield,1993
6957,b402216,a8840,So Natural,Lisa Stansfield,1993,So Natural,Lisa Stansfield,1993
6958,b313301,a8845,Amoureux solitaires,Les Breastfeeders,2004,Amoureux Solitaires,Lio,—
6959,b396246,a8857,Harvest,Claire Hamill,0,Harvest,Clinic,2006
6960,b429586,a8857,Happy Harvest,Coughs,2006,Harvest,Clinic,2006
6961,b209018,a8857,Harvest,Clinic,2006,Harvest,Clinic,2006
6962,b765204,a8858,If You Could Read My Mind,Connie Kaldor,2003,If You Could Read Your Mind,Clinic,2007
6963,b422718,a8860,Like A Prayer,Madonna,1989,Like a Prayer,Madonna,1989
6964,b825608,a8861,Cherish,Madonna,1989,Cherish,Madonna,1989
6965,b370138,a8862,Our Father,Mercston & Wretch 32,0,Oh Father,Madonna,1989
6966,b802346,a8862,O My Father,Mormon Tabernacle Choir,1997,Oh Father,Madonna,1989
6967,b817452,a8863,One World One Love Parade,Dr. Motte & WestBam present,0,Love Parade 2000 (One World One Love Parade),Dr. Motte-WestBam,2000
6968,b84530,a8868,How Deep Is Your Love,Cristina Don\xc3\xa0,2004,How Deep Is Your Love,Calvin Harris-Disciples,2015
6969,b150418,a8868,How Deep Is Your Love,Cornell Dupree,0,How Deep Is Your Love,Calvin Harris-Disciples,2015
6970,b171296,a8868,How Deep Is Your Love,C\xc3\xa6cilie Norby,2004,How Deep Is Your Love,Calvin Harris-Disciples,2015
6971,b606631,a8870,My Way,Chairmen Of The Board,1970,My Way,Calvin Harris,2016
6972,b656266,a8870,My Way,CREMATORY,0,My Way,Calvin Harris,2016
6973,b205135,a8875,Elevation,U2,2000,Elevation,U2,2001
6974,b248216,a8875,Elevation,U2,2000,Elevation,U2,2001
6975,b2121,a8875,Elevation,U2,2000,Elevation,U2,2001
6976,b742440,a8875,Elevation,U2,2000,Elevation,U2,2001
6977,b736341,a8875,Elevation,U2,2000,Elevation,U2,2001
6978,b467157,a8876,Walk On,U2,2000,Walk On,U2,2001
6979,b495616,a8877,New Years,Much The Same,2003,New Years Dub,Musique-U2,2001
6980,b819712,a8881,Time Capsule,Matthew Sweet,1993,Time Capsule,Matthew Sweet,1993
6981,b66939,a8890,Blue light,DJ Myde,0,Blue Light,David Gilmour,1984
6982,b238242,a8890,Blue By Night,Deanna Bogart,0,Blue Light,David Gilmour,1984
6983,b435060,a8890,Blue Lights,Deportivo,2007,Blue Light,David Gilmour,1984
6984,b605760,a8896,Dirty Sticky Floors (Radio Mix),Dave Gahan,2003,Dirty Sticky Floors,Dave Gahan,2003
6985,b55960,a8909,I Found Someone,Cher,1987,I Found Someone,Cher,1987
6986,b639936,a8932,Third World,Chandeliers,0,This World,Clan of Xymox,1998
6987,b252183,a8932,This World,Clan Of Xymox,1997,This World,Clan of Xymox,1998
6988,b795439,a8932,Thug World,C-Bo,0,This World,Clan of Xymox,1998
6989,b102938,a8932,This World,Caedmon's Call,1994,This World,Clan of Xymox,1998
6990,b602998,a8932,This Is Our World,Condemned 84,0,This World,Clan of Xymox,1998
6991,b522491,a8932,This Shining Shining World,Current 93,1994,This World,Clan of Xymox,1998
6992,b817409,a8932,This Blue World,Clockwise,0,This World,Clan of Xymox,1998
6993,b206934,a8933,Come On Over (All I Want Is You),Christina Aguilera,1999,Come On Over Baby (All I Want Is You),Christina Aguilera,2000
6994,b576143,a8933,Come On Over Baby (All I Want Is You),Christina Aguilera,2000,Come On Over Baby (All I Want Is You),Christina Aguilera,2000
6995,b153814,a8934,Nobody Wants To Be Lonely,Ricky Martin with Christina Aguilera,1999,Nobody Wants to Be Lonely,Ricky Martin-Christina Aguilera,2000
6996,b412084,a8934,Nobody Wants To Be Lonely,Ricky Martin,1999,Nobody Wants to Be Lonely,Ricky Martin-Christina Aguilera,2000
6997,b587658,a8935,Lady Marmalade,Christina Aguilera / Lil' Kim / Mya / Pink,2004,Lady Marmalade,Christina Aguilera-Lil’ Kim-Mýa-P!nk,2001
6998,b355615,a8936,Falsas Esperanzas,Christina Aguilera,2000,Falsas Esperanzas Remixes,Christina Aguilera,2001
6999,b334904,a8936,Falsas Esperanzas,Christina Aguilera,2000,Falsas Esperanzas Remixes,Christina Aguilera,2001
7000,b282968,a8938,Skeleton Kiss - Fright,Christian Death,0,Skeleton Kiss,Christian Death,1992
7001,b376284,a8942,Power of Love,Carolyn Arends,0,Tower of Love,Chris Thompson,1991
7002,b429724,a8946,Heaven,Cheryl Cole / will.i.am,2009,Heaven,Chris Rea,1991
7003,b220453,a8946,Heaven,Club 8,2007,Heaven,Chris Rea,1991
7004,b650511,a8951,Baby I Got You,Lil Cuete,0,I Got You,Leona Lewis,2010
7005,b103981,a8953,Trouble,Lisa Germano,1994,Trouble,Leona Lewis,2012
7006,b343400,a8953,Trouble,Limbeck,2007,Trouble,Leona Lewis,2012
7007,b580805,a8955,People Hold On (The Bootleg Mixes),Lisa Stansfield vs. The Dirty Rotten Scoundrels,0,People Hold On: The Bootleg Mixes,Lisa Stansfield-The Dirty Rotten Scoundrels,1996
7008,b81967,a8956,Real Thing,Les Hell On Heels,0,The Real Thing,Lisa Stansfield,1997
7009,b285627,a8956,The Real Thing,Lisa Stansfield,1997,The Real Thing,Lisa Stansfield,1997
7010,b24301,a8956,The Real Thing,Lisa Stansfield,1997,The Real Thing,Lisa Stansfield,1997
7011,b156752,a8956,The Real Thing,Lisa Stansfield,1997,The Real Thing,Lisa Stansfield,1997
7012,b400392,a8963,Iliman Pielet,CMX,2000,Iliman pielet,CMX,2001
7013,b599929,a8967,The Switch,Cold,0,The Witch,Clinic,2008
7014,b177763,a8967,The Witch,Clinic,2008,The Witch,Clinic,2008
7015,b517129,a8968,On Tomorrow,Captain Beefheart & The Magic Band,0,Tomorrow,Clinic,2008
7016,b42698,a8968,New Tomorrow,Chrisinti,0,Tomorrow,Clinic,2008
7017,b649235,a8968,Tomorrow,Chocolate Overdose,1998,Tomorrow,Clinic,2008
7018,b314996,a8968,By Tomorrow,Candie Payne,2007,Tomorrow,Clinic,2008
7019,b766151,a8968,Tomorrow,Cam'Ron,2002,Tomorrow,Clinic,2008
7020,b545107,a8968,Tomorrow,Clinic,2008,Tomorrow,Clinic,2008
7021,b37353,a8968,Tomorrow and Tomorrow and Tomorrow,Canadian Invasion,0,Tomorrow,Clinic,2008
7022,b37934,a8968,Tomorrow,Communards_ The,1987,Tomorrow,Clinic,2008
7023,b586888,a8968,Tomorrow,Candie Payne,0,Tomorrow,Clinic,2008
7024,b521375,a8968,On Tomorrow,Captain Beefheart & The Magic Band,0,Tomorrow,Clinic,2008
7025,b720367,a8968,No Tomorrow,Caesars,2007,Tomorrow,Clinic,2008
7026,b216670,a8969,I'm Awake,Chalk Farm,1996,I'm Aware,Clinic,2010
7027,b825608,a8972,Cherish,Madonna,1989,Cherish,Madonna,1989
7028,b304038,a8975,Try to Dance,Mustang,0,Time to Dance,Madonna-Otto von Wernherr,1989
7029,b302510,a8976,United States Of Love (Loveparade 2006),WestBam & The Love Committee,2006,United States Of Love (Loveparade 2006),WestBam-The Love Committee,2006
7030,b206049,a8976,United States Of Love (Loveparade 2006) (Pierre Deutschmann Remix),WestBam & The Love Committee,0,United States Of Love (Loveparade 2006),WestBam-The Love Committee,2006
7031,b216477,a8978,Bass Planet,Westbam,2008,Bass Planet,WestBam,2008
7032,b440188,a8978,Bass Planet,Westbam,2008,Bass Planet,WestBam,2008
7033,b236113,a8984,Take Me To The Clouds Above,LMC vs U2,2007,Take Me to the Clouds Above,LMC-U2,2004
7034,b537535,a8984,Take Me To The Clouds Above,LMC vs U2,2007,Take Me to the Clouds Above,LMC-U2,2004
7035,b153890,a8984,Take Me To The Clouds Above,LMC vs U2,2007,Take Me to the Clouds Above,LMC-U2,2004
7036,b477368,a8985,Vertigo,U2,2004,Vertigo,U2,2004
7037,b510559,a8985,Vertigo,U2,2004,Vertigo,U2,2004
7038,b257257,a8985,Vertigo,U2,2004,Vertigo,U2,2004
7039,b457286,a8985,Vertigo,U2,2004,Vertigo,U2,2004
7040,b367780,a8985,Vertigo,Unruly Child,0,Vertigo,U2,2004
7041,b644807,a8986,Sometimes You Can't Make It On Your Own,U2,2004,Sometimes You Can't Make It on Your Own,U2,2004
7042,b323917,a8987,All Because Of You,U2,2004,All Because of You,U2,2005
7043,b405352,a8991,Ruleta Rusa,Daniela Romo,0,Ruleta,Danna Paola,2012
7044,b272672,a9000,The Truth,Misconduct,2000,The Ugly Truth,Matthew Sweet,1994
7045,b47046,a9000,The Only Truth,Morly Grey,1972,The Ugly Truth,Matthew Sweet,1994
7046,b473500,a9000,The Truth,MN,0,The Ugly Truth,Matthew Sweet,1994
7047,b509801,a9000,The Truth,MN,0,The Ugly Truth,Matthew Sweet,1994
7048,b473275,a9001,Leader Of The Band,Dan Fogelberg,1982,Leader of the Band,Dan Fogelberg,1981
7049,b504363,a9001,Leader Of The Band,Dan Fogelberg,1982,Leader of the Band,Dan Fogelberg,1981
7050,b20567,a9018,Smile,Duderstadt & Anita Kelsey,0,Smile,David Gilmour,2006
7051,b717005,a9018,Smile,Duderstadt & Anita Kelsey,0,Smile,David Gilmour,2006
7052,b811716,a9018,Smile,Dave Edmunds,0,Smile,David Gilmour,2006
